cancer,cohort,stage_id,run_id,analysis_version,analysis_type,metabolite_key,metabolite_name,gene,unit,n,n_reference,effect_type,effect,ci_lower,ci_upper,p_value,q_value,test_family,family_n_evaluable,status,reason,source_id,pairs_higher,pairs_lower,pairs_equal,higher_fraction,lower_fraction,n_both_author_available,n_pairs_with_at_least_one_author_missing,old_hedges_g,old_p,old_q,old_n_tumor,old_n_normal,old_design,median_paired_difference,w_positive,w_negative,paired_rank_biserial,seed,nonzero_pairs,normal_approximation_warning,same_mean_direction_as_old_g,pairs_in_old_direction,fraction_in_old_direction,n_available,effect_available,median_paired_difference_available,paired_rank_biserial_available,q_value_available,pairs_higher_available,pairs_lower_available,pairs_equal_available,normal_approximation_warning_available,available_direction_matches_primary,mean_direction_matches_signed_rank,old_significant,new_significant,majority_direction,same_direction_pairs,same_direction_fraction,raw_p_lt_005,majority_matches_mean,display_order,proportion_rank,mapping_version,mapping_state,mapping_status,mapping_reason,direct_gene_count,direct_genes,conditional_gene_count,conditional_genes,original_v1_feature_mapped
BRCA,CAMP_BRCA1_Terunuma,04_ROBUSTNESS,20260921T112611Z_metabolite318_paired_v1,metabolite318_paired_v1,paired_processed,NAME:X - 3094,X - 3094,NA,author_paired_case,45,45,mean_paired_difference_author_scale,1.1853992022454425,0.8403976228313497,1.5535389453181427,1.283062439075002e-06,1.6320554225034027e-05,paired_processed,318.0,DONE,NA,CAMP_processed_original_author_pair_table,38,7,0,0.8444444444444444,0.1555555555555555,40,5,1.27220356544782,1.27874069979091e-08,1.79023697970727e-07,61,47,Unpaired; author supplied processed values; no new transformation,1.1328506773986984,947.0,88.0,0.8299516908212561,598711082.0,45,False,True,38,0.8444444444444444,40,0.9771667742365372,1.0324617524087003,0.7902439024390244,0.000141142702014,33,7,0,False,True,True,True,True,UP,38,0.8444444444444444,True,True,27,22,mapping190_v2,UNKNOWN_FEATURE,NEEDS_REVIEW,未知特征不猜身份或基因。,0,,0,,False
BRCA,CAMP_BRCA1_Terunuma,04_ROBUSTNESS,20260921T112611Z_metabolite318_paired_v1,metabolite318_paired_v1,paired_processed,KEGG:C00009,phosphate,NA,author_paired_case,45,45,mean_paired_difference_author_scale,0.5449938745703288,0.3682052522628278,0.7316540090515011,3.6939908682764343e-06,3.116308414954907e-05,paired_processed,318.0,DONE,NA,CAMP_processed_original_author_pair_table,37,8,0,0.8222222222222222,0.1777777777777777,45,0,1.23274952613508,4.7793169372948e-08,5.30668984072043e-07,61,47,Unpaired; author supplied processed values; no new transformation,0.4821121349317998,928.0,107.0,0.7932367149758454,3615303626.0,45,False,True,37,0.8222222222222222,45,0.5449938745703288,0.4821121349317998,0.7932367149758454,4.835769863925514e-05,37,8,0,False,True,True,True,True,UP,37,0.8222222222222222,True,True,28,28,mapping190_v2,DIRECT_MAPPED,DONE,已建立至少一条直接关系；非穷尽映射。,2,PPA1;PPA2,0,,True
BRCA,CAMP_BRCA1_Terunuma,04_ROBUSTNESS,20260921T112611Z_metabolite318_paired_v1,metabolite318_paired_v1,paired_processed,KEGG:C00219,arachidonate (20:4n6),NA,author_paired_case,45,45,mean_paired_difference_author_scale,0.959293377848684,0.6593866071501809,1.2735835848720494,1.7621838697930112e-06,2.0013373949792057e-05,paired_processed,318.0,DONE,NA,CAMP_processed_original_author_pair_table,37,7,1,0.8222222222222222,0.1555555555555555,28,17,1.08240292504837,2.12974265725441e-07,1.7144428390898e-06,61,47,Unpaired; author supplied processed values; no new transformation,0.8639364840623003,905.0,85.0,0.8282828282828283,3761618807.0,44,False,True,37,0.8222222222222222,28,0.7227120401583033,0.6799372133959984,0.6650246305418719,0.0092883588521883,21,7,0,False,True,True,True,True,UP,37,0.8222222222222222,True,True,29,28,mapping190_v2,DIRECT_MAPPED,DONE,已建立至少一条直接关系；非穷尽映射。,13,ABHD12;ABHD6;ACSL1;ACSL3;ACSL4;ACSL5;ACSL6;ALOX15;ALOX5;CYP4F2;MGLL;PTGS1;PTGS2,0,,False
BRCA,CAMP_BRCA1_Terunuma,04_ROBUSTNESS,20260921T112611Z_metabolite318_paired_v1,metabolite318_paired_v1,paired_processed,KEGG:C00262,hypoxanthine,NA,author_paired_case,45,45,mean_paired_difference_author_scale,0.4137597318886422,0.2643313203212217,0.5625078882998593,1.1891369039881607e-05,7.134821423928965e-05,paired_processed,318.0,DONE,NA,CAMP_processed_original_author_pair_table,37,8,0,0.8222222222222222,0.1777777777777777,45,0,0.74524822904351,2.44277827019597e-05,9.36398336908454e-05,61,47,Unpaired; author supplied processed values; no new transformation,0.3218102860508018,906.0,129.0,0.7507246376811594,88907348.0,45,False,True,37,0.8222222222222222,45,0.4137597318886422,0.3218102860508018,0.7507246376811594,0.0001369885713394,37,8,0,False,True,True,True,True,UP,37,0.8222222222222222,True,True,30,28,mapping190_v2,DIRECT_MAPPED,DONE,已建立至少一条直接关系；非穷尽映射。,3,HPRT1;PNP;SLC29A2,0,,True
BRCA,CAMP_BRCA1_Terunuma,04_ROBUSTNESS,20260921T112611Z_metabolite318_paired_v1,metabolite318_paired_v1,paired_processed,KEGG:C00327,citrulline,NA,author_paired_case,45,45,mean_paired_difference_author_scale,-0.8225009890157466,-1.0856814117238704,-0.5385712259509774,9.656733313429757e-06,6.397585820147214e-05,paired_processed,318.0,DONE,NA,CAMP_processed_original_author_pair_table,8,37,0,0.1777777777777777,0.8222222222222222,45,0,-0.902649010014025,1.48080948607663e-05,6.35760872688901e-05,61,47,Unpaired; author supplied processed values; no new transformation,-0.8783954268620029,125.0,910.0,-0.7584541062801933,5300878.0,45,False,True,37,0.8222222222222222,45,-0.8225009890157466,-0.8783954268620029,-0.7584541062801933,0.0001158807997611,8,37,0,False,True,True,True,True,DOWN,37,0.8222222222222222,True,True,31,28,mapping190_v2,DIRECT_MAPPED,DONE,已建立至少一条直接关系；非穷尽映射。,2,ASS1;OTC,0,,True
BRCA,CAMP_BRCA1_Terunuma,04_ROBUSTNESS,20260921T112611Z_metabolite318_paired_v1,metabolite318_paired_v1,paired_processed,KEGG:C00791,creatinine,NA,author_paired_case,45,45,mean_paired_difference_author_scale,-1.1613052914990936,-1.4587414185056398,-0.8711727624469445,1.1975999105423957e-07,3.1736397629373487e-06,paired_processed,318.0,DONE,NA,CAMP_processed_original_author_pair_table,8,37,0,0.1777777777777777,0.8222222222222222,45,0,-1.18806910664376,1.05604546757844e-07,9.71561830172167e-07,61,47,Unpaired; author supplied processed values; no new transformation,-1.093678989607099,48.0,987.0,-0.9072463768115944,872333177.0,45,False,True,37,0.8222222222222222,45,-1.1613052914990936,-1.093678989607099,-0.9072463768115944,4.311359677952625e-06,8,37,0,False,True,True,True,True,DOWN,37,0.8222222222222222,True,True,32,28,mapping190_v2,DIRECT_MAPPED,DONE,已建立至少一条直接关系；非穷尽映射。,3,SLC22A2;SLC47A1;SLC47A2,0,,False
BRCA,CAMP_BRCA1_Terunuma,04_ROBUSTNESS,20260921T112611Z_metabolite318_paired_v1,metabolite318_paired_v1,paired_processed,KEGG:C01157,trans-4-hydroxyproline,NA,author_paired_case,45,45,mean_paired_difference_author_scale,1.3714900513243595,0.9432461086846888,1.7991450850759223,1.0760936931680232e-05,6.843955888548627e-05,paired_processed,318.0,DONE,NA,CAMP_processed_original_author_pair_table,37,5,3,0.8222222222222222,0.1111111111111111,18,27,1.11023621774845,2.34083907291916e-07,1.7753292914127e-06,61,47,Unpaired; author supplied processed values; no new transformation,1.6197010498881,804.0,99.0,0.7807308970099668,389429270.0,42,False,True,37,0.8222222222222222,18,1.0733634315804832,0.8777012173801992,0.8947368421052632,0.0048010444294584,16,2,0,False,True,True,True,True,UP,37,0.8222222222222222,True,True,33,28,mapping190_v2,DIRECT_MAPPED,DONE,已建立至少一条直接关系；非穷尽映射。,1,PRODH2,0,,True
BRCA,CAMP_BRCA1_Terunuma,04_ROBUSTNESS,20260921T112611Z_metabolite318_paired_v1,metabolite318_paired_v1,paired_processed,KEGG:C05345,fructose-6-phosphate,NA,author_paired_case,45,45,mean_paired_difference_author_scale,2.020838518061489,1.399535093912956,2.632424108221864,5.183754075807492e-06,3.924842371682815e-05,paired_processed,318.0,DONE,NA,CAMP_processed_original_author_pair_table,37,7,1,0.8222222222222222,0.1555555555555555,19,26,1.37317657315116,3.7469450373426e-09,6.03258151012159e-08,61,47,Unpaired; author supplied processed values; no new transformation,2.4400705108365006,886.0,104.0,0.7898989898989899,587732319.0,44,False,True,37,0.8222222222222222,19,1.9607556211256736,2.362094883728801,0.936842105263158,0.002213016632272,18,1,0,False,True,True,True,True,UP,37,0.8222222222222222,True,True,34,28,mapping190_v2,DIRECT_MAPPED,DONE,已建立至少一条直接关系；非穷尽映射。,5,GPI;MPI;PFKL;PFKM;PFKP,0,,True
BRCA,CAMP_BRCA1_Terunuma,04_ROBUSTNESS,20260921T112611Z_metabolite318_paired_v1,metabolite318_paired_v1,paired_processed,NAME:X - 12776,X - 12776,NA,author_paired_case,45,45,mean_paired_difference_author_scale,-1.0738971576591088,-1.4028047780077737,-0.7573380642187488,1.6089132793039584e-06,1.894942306735773e-05,paired_processed,318.0,DONE,NA,CAMP_processed_original_author_pair_table,8,37,0,0.1777777777777777,0.8222222222222222,45,0,-1.31302611742273,3.2609764121366e-09,5.83352447059991e-08,61,47,Unpaired; author supplied processed values; no new transformation,-0.9834573181687992,92.0,943.0,-0.8222222222222222,2218935040.0,45,False,True,37,0.8222222222222222,45,-1.0738971576591088,-0.9834573181687992,-0.8222222222222222,2.4387738128396843e-05,8,37,0,False,True,True,True,True,DOWN,37,0.8222222222222222,True,True,35,28,mapping190_v2,UNKNOWN_FEATURE,NEEDS_REVIEW,未知特征不猜身份或基因。,0,,0,,False
BRCA,CAMP_BRCA1_Terunuma,04_ROBUSTNESS,20260921T112611Z_metabolite318_paired_v1,metabolite318_paired_v1,paired_processed,NAME:X - 12800,X - 12800,NA,author_paired_case,45,45,mean_paired_difference_author_scale,1.8840490372431355,1.3033018791036926,2.480815896471628,3.4368706735907783e-06,3.0359024283385207e-05,paired_processed,318.0,DONE,NA,CAMP_processed_original_author_pair_table,37,6,2,0.8222222222222222,0.1333333333333333,20,25,1.31232411553323,8.694935984840711e-09,1.33322351767558e-07,61,47,Unpaired; author supplied processed values; no new transformation,1.6033229353357026,858.0,88.0,0.813953488372093,4109086370.0,43,False,True,37,0.8222222222222222,20,0.9727943626792704,0.95177109335215,0.6095238095238096,0.045514495506674,15,5,0,False,True,True,True,True,UP,37,0.8222222222222222,True,True,36,28,mapping190_v2,UNKNOWN_FEATURE,NEEDS_REVIEW,未知特征不猜身份或基因。,0,,0,,False
BRCA,CAMP_BRCA1_Terunuma,04_ROBUSTNESS,20260921T112611Z_metabolite318_paired_v1,metabolite318_paired_v1,paired_processed,NAME:X - 13372,X - 13372,NA,author_paired_case,45,45,mean_paired_difference_author_scale,-1.0898207798406867,-1.418908889760667,-0.7413781896478855,4.5890937562359305e-06,3.55934588898299e-05,paired_processed,318.0,DONE,NA,CAMP_processed_original_author_pair_table,8,37,0,0.1777777777777777,0.8222222222222222,38,7,-1.32275496673703,2.57266683814848e-09,5.17749201177381e-08,61,47,Unpaired; author supplied processed values; no new transformation,-1.2083508566014007,111.0,924.0,-0.7855072463768116,3720497285.0,45,False,True,37,0.8222222222222222,38,-1.2203386791415738,-1.24708030528895,-0.9460188933873144,7.938023429987984e-06,4,34,0,False,True,True,True,True,DOWN,37,0.8222222222222222,True,True,37,28,mapping190_v2,UNKNOWN_FEATURE,NEEDS_REVIEW,未知特征不猜身份或基因。,0,,0,,False
BRCA,CAMP_BRCA1_Terunuma,04_ROBUSTNESS,20260921T112611Z_metabolite318_paired_v1,metabolite318_paired_v1,paired_processed,HMDB:HMDB00721,glycylproline,NA,author_paired_case,45,45,mean_paired_difference_author_scale,0.8975291807094175,0.5971786690699166,1.2177325486231287,5.4618052961017055e-06,3.94739564581896e-05,paired_processed,318.0,DONE,NA,CAMP_processed_original_author_pair_table,36,7,2,0.8,0.1555555555555555,15,30,1.00629555593039,2.37078135188653e-07,1.7753292914127e-06,61,47,Unpaired; author supplied processed values; no new transformation,0.9657996694104992,850.0,96.0,0.7970401691331924,2805360463.0,43,False,True,36,0.8,15,0.3530190149795603,0.1668239384990997,0.2166666666666666,0.568542609986665,9,6,0,False,True,True,True,True,UP,36,0.8,True,True,38,38,mapping190_v2,DIRECT_MAPPED,DONE,已建立至少一条直接关系；非穷尽映射。,1,PEPD,0,,True
BRCA,CAMP_BRCA1_Terunuma,04_ROBUSTNESS,20260921T112611Z_metabolite318_paired_v1,metabolite318_paired_v1,paired_processed,HMDB:HMDB02931,N-acetylserine,NA,author_paired_case,45,45,mean_paired_difference_author_scale,0.7739866707937848,0.5337180323010754,0.9955204283414024,2.1489364998346707e-06,2.356420023956639e-05,paired_processed,318.0,DONE,NA,CAMP_processed_original_author_pair_table,36,6,3,0.8,0.1333333333333333,14,31,1.0013592023172,2.80805194535302e-06,1.50698787733946e-05,61,47,Unpaired; author supplied processed values; no new transformation,0.7118490196440987,831.0,72.0,0.840531561461794,999633544.0,42,False,True,36,0.8,14,0.4291290121638426,0.3956232501566505,0.7714285714285715,0.0350165763115484,11,3,0,False,True,True,True,True,UP,36,0.8,True,True,39,38,mapping190_v2,NAMED_UNRESOLVED,NEEDS_REVIEW,ACY1底物研究中并非高效底物；泛N-acyl类注释不足以升级具体关系。,0,,0,,False
BRCA,CAMP_BRCA1_Terunuma,04_ROBUSTNESS,20260921T112611Z_metabolite318_paired_v1,metabolite318_paired_v1,paired_processed,KEGG:C00097,cysteine,NA,author_paired_case,45,45,mean_paired_difference_author_scale,1.3452744642152958,0.9054752433043216,1.7945155259980017,7.040991702217874e-06,4.8674681767506174e-05,paired_processed,318.0,DONE,NA,CAMP_processed_original_author_pair_table,36,9,0,0.8,0.2,41,4,0.866773174635486,1.47942210083817e-05,6.35760872688901e-05,61,47,Unpaired; author supplied processed values; no new transformation,1.0956016032088025,916.0,119.0,0.770048309178744,1495205006.0,45,False,True,36,0.8,41,1.2429092989961243,1.0623974363600972,0.7770034843205574,0.0001472255306438,33,8,0,False,True,True,True,True,UP,36,0.8,True,True,40,38,mapping190_v2,DIRECT_MAPPED,DONE,已建立至少一条直接关系；非穷尽映射。,2,CDO1;GCLC,0,,True
BRCA,CAMP_BRCA1_Terunuma,04_ROBUSTNESS,20260921T112611Z_metabolite318_paired_v1,metabolite318_paired_v1,paired_processed,KEGG:C00300,creatine,NA,author_paired_case,45,45,mean_paired_difference_author_scale,-0.8695034748064999,-1.103999702530157,-0.629513825681394,3.166444566161021e-07,5.923113953171791e-06,paired_processed,318.0,DONE,NA,CAMP_processed_original_author_pair_table,9,36,0,0.2,0.8,45,0,-1.29504988511855,3.2609764121366e-09,5.83352447059991e-08,61,47,Unpaired; author supplied processed values; no new transformation,-0.7718371906282009,64.0,971.0,-0.8763285024154589,701124819.0,45,False,True,36,0.8,45,-0.8695034748064999,-0.7718371906282009,-0.8763285024154589,7.599466958786449e-06,9,36,0,False,True,True,True,True,DOWN,36,0.8,True,True,41,38,mapping190_v2,DIRECT_MAPPED,DONE,已建立至少一条直接关系；非穷尽映射。,4,CKB;CKM;GAMT;SLC6A8,0,,True
BRCA,CAMP_BRCA1_Terunuma,04_ROBUSTNESS,20260921T112611Z_metabolite318_paired_v1,metabolite318_paired_v1,paired_processed,KEGG:C00357,N-acetylglucosamine 6-phosphate,NA,author_paired_case,45,45,mean_paired_difference_author_scale,0.7989002913495312,0.4775309905420508,1.1297180779244396,8.973941154058922e-05,0.0003567141608738,paired_processed,318.0,DONE,NA,CAMP_processed_original_author_pair_table,36,9,0,0.8,0.2,25,20,0.852280434188841,5.31750430481231e-05,0.0001923861108033,61,47,Unpaired; author supplied processed values; no new transformation,0.8096594680385003,865.0,170.0,0.6714975845410628,2455874919.0,45,False,True,36,0.8,25,0.3096162268333722,0.4803940558944006,0.3723076923076923,0.1694608288080658,17,8,0,False,True,True,True,True,UP,36,0.8,True,True,42,38,mapping190_v2,DIRECT_MAPPED,DONE,已建立至少一条直接关系；非穷尽映射。,4,AMDHD2;GNPNAT1;NAGK;PGM3,0,,True
BRCA,CAMP_BRCA1_Terunuma,04_ROBUSTNESS,20260921T112611Z_metabolite318_paired_v1,metabolite318_paired_v1,paired_processed,KEGG:C00864,pantothenate,NA,author_paired_case,45,45,mean_paired_difference_author_scale,0.4797563394761246,0.2600839757189354,0.6950358501474013,4.833846706543421e-05,0.0002165018665747,paired_processed,318.0,DONE,NA,CAMP_processed_original_author_pair_table,36,9,0,0.8,0.2,45,0,0.691889596982221,0.0001283582114621,0.0004012751853477,61,47,Unpaired; author supplied processed values; no new transformation,0.4588704805756016,878.0,157.0,0.6966183574879227,2081414567.0,45,False,True,36,0.8,45,0.4797563394761246,0.4588704805756016,0.6966183574879227,0.0003867077365234,36,9,0,False,True,True,True,True,UP,36,0.8,True,True,43,38,mapping190_v2,DIRECT_MAPPED,DONE,已建立至少一条直接关系；非穷尽映射。,3,PANK1;PANK2;PANK3,0,,True
BRCA,CAMP_BRCA1_Terunuma,04_ROBUSTNESS,20260921T112611Z_metabolite318_paired_v1,metabolite318_paired_v1,paired_processed,KEGG:C02727,N6-acetyllysine,NA,author_paired_case,45,45,mean_paired_difference_author_scale,0.7860949660077333,0.510526510508952,1.062125572859998,1.1891369039881607e-05,7.134821423928965e-05,paired_processed,318.0,DONE,NA,CAMP_processed_original_author_pair_table,36,9,0,0.8,0.2,25,20,0.97275863336475,1.7865456193841e-05,7.28186948660354e-05,61,47,Unpaired; author supplied processed values; no new transformation,0.8036939694101992,906.0,129.0,0.7507246376811594,2639750653.0,45,False,True,36,0.8,25,0.2930624102412799,0.1430211331219002,0.4215384615384615,0.1168492658573701,17,8,0,False,True,True,True,True,UP,36,0.8,True,True,44,38,mapping190_v2,NAMED_UNRESOLVED,NEEDS_REVIEW,侧链N6乙酰化不能替换为ACY1的N-alpha乙酰氨基酸；蛋白去乙酰化不能替代游离底物。,0,,0,,False
BRCA,CAMP_BRCA1_Terunuma,04_ROBUSTNESS,20260921T112611Z_metabolite318_paired_v1,metabolite318_paired_v1,paired_processed,KEGG:C03672,3-(4-hydroxyphenyl)lactate,NA,author_paired_case,45,45,mean_paired_difference_author_scale,1.2430367344251556,0.7701621944120702,1.7099757590679308,1.432815231456602e-05,8.284277156421808e-05,paired_processed,318.0,DONE,NA,CAMP_processed_original_author_pair_table,36,6,3,0.8,0.1333333333333333,15,30,0.968392817243124,2.91054753023599e-07,2.00976264472831e-06,61,47,Unpaired; author supplied processed values; no new transformation,1.153063003764499,799.0,104.0,0.769656699889258,2117397056.0,42,False,True,36,0.8,15,0.4967449978855269,0.2808571923211005,0.35,0.3242238189103762,10,5,0,False,True,True,True,True,UP,36,0.8,True,True,45,38,mapping190_v2,NAMED_UNRESOLVED,NEEDS_REVIEW,LDH类可疑旁反应不足以确认该具体芳香族羟基酸及构型；不按名称直接映射。,0,,0,,False
BRCA,CAMP_BRCA1_Terunuma,04_ROBUSTNESS,20260921T112611Z_metabolite318_paired_v1,metabolite318_paired_v1,paired_processed,KEGG:C04102,1-palmitoyl-GPC (16:0),NA,author_paired_case,45,45,mean_paired_difference_author_scale,2.473866434438229,1.6303618218090057,3.2795501920256305,1.0174435201622437e-05,6.603000804318235e-05,paired_processed,318.0,DONE,NA,CAMP_processed_original_author_pair_table,36,9,0,0.8,0.2,28,17,1.05273330949049,6.09704634006282e-07,3.70424324811364e-06,61,47,Unpaired; author supplied processed values; no new transformation,2.400905490827,909.0,126.0,0.7565217391304347,248652724.0,45,False,True,36,0.8,28,1.4780706374950392,1.6987103681973998,0.6009852216748769,0.0201322615196375,21,7,0,False,True,True,True,True,UP,36,0.8,True,True,46,38,mapping190_v2,DIRECT_MAPPED,DONE,已建立至少一条直接关系；非穷尽映射。,7,ENPP2;LPCAT1;LPCAT2;LPCAT3;LPCAT4;LYPLA1;LYPLA2,0,,False
BRCA,CAMP_BRCA1_Terunuma,04_ROBUSTNESS,20260921T112611Z_metabolite318_paired_v1,metabolite318_paired_v1,paired_processed,KEGG:C06429,docosahexaenoate (DHA; 22:6n3),NA,author_paired_case,45,45,mean_paired_difference_author_scale,0.6582119691255115,0.4115335529102328,0.911768304527287,9.656733313429757e-06,6.397585820147214e-05,paired_processed,318.0,DONE,NA,CAMP_processed_original_author_pair_table,36,9,0,0.8,0.2,44,1,0.839653093938866,8.76174134776709e-05,0.0002908536818537,61,47,Unpaired; author supplied processed values; no new transformation,0.4977182140391996,910.0,125.0,0.7584541062801933,309281644.0,45,False,True,36,0.8,44,0.6493994343381732,0.4976144034162004,0.7494949494949495,0.0001472255306438,35,9,0,False,True,True,True,True,UP,36,0.8,True,True,47,38,mapping190_v2,DIRECT_MAPPED,DONE,已建立至少一条直接关系；非穷尽映射。,4,ACSL3;ACSL4;ALOX15;CYP4F2,0,,False
BRCA,CAMP_BRCA1_Terunuma,04_ROBUSTNESS,20260921T112611Z_metabolite318_paired_v1,metabolite318_paired_v1,paired_processed,KEGG:C16526,eicosenoate (20:1),NA,author_paired_case,45,45,mean_paired_difference_author_scale,0.914250127915069,0.5454618728338335,1.2943433035256204,4.178503784999405e-05,0.0001898234576614,paired_processed,318.0,DONE,NA,CAMP_processed_original_author_pair_table,36,9,0,0.8,0.2,45,0,0.927466072269129,1.43968055097257e-05,6.35037174538584e-05,61,47,Unpaired; author supplied processed values; no new transformation,0.9316066569447976,881.0,154.0,0.702415458937198,3311343749.0,45,False,True,36,0.8,45,0.914250127915069,0.9316066569447976,0.702415458937198,0.0003539438500234,36,9,0,False,True,True,True,True,UP,36,0.8,True,True,48,38,mapping190_v2,NAMED_UNRESOLVED,NEEDS_REVIEW,已核查相关人类蛋白反应注释，但未取得该具体脂肪酸/脂质分子种、位置或构型的充分直接关系；不以通路/家族成员替代。,0,,0,,False
BRCA,CAMP_BRCA1_Terunuma,04_ROBUSTNESS,20260921T112611Z_metabolite318_paired_v1,metabolite318_paired_v1,paired_processed,KEGG:C16527,adrenate (22:4n6),NA,author_paired_case,45,45,mean_paired_difference_author_scale,1.2745712440338337,0.8440199028949145,1.7154066935106875,4.5890937562359305e-06,3.55934588898299e-05,paired_processed,318.0,DONE,NA,CAMP_processed_original_author_pair_table,36,9,0,0.8,0.2,43,2,1.13071637212737,1.58419653377881e-07,1.34239811546521e-06,61,47,Unpaired; author supplied processed values; no new transformation,0.9778753860598997,924.0,111.0,0.7855072463768116,2474921908.0,45,False,True,36,0.8,43,1.160775892913137,0.8216206544625031,0.7653276955602537,0.0001406509958644,34,9,0,False,True,True,True,True,UP,36,0.8,True,True,49,38,mapping190_v2,DIRECT_MAPPED,DONE,已建立至少一条直接关系；非穷尽映射。,1,ACSL4,0,,False
BRCA,CAMP_BRCA1_Terunuma,04_ROBUSTNESS,20260921T112611Z_metabolite318_paired_v1,metabolite318_paired_v1,paired_processed,NAME:X - 13421,X - 13421,NA,author_paired_case,45,45,mean_paired_difference_author_scale,1.7247714537798555,1.2306366490890304,2.199540077834969,3.7238905587511466e-06,3.116308414954907e-05,paired_processed,318.0,DONE,NA,CAMP_processed_original_author_pair_table,36,2,7,0.8,0.0444444444444444,16,29,1.12130659903561,3.66064263597945e-07,2.35745385757076e-06,61,47,Unpaired; author supplied processed values; no new transformation,1.8827632815407007,690.0,51.0,0.8623481781376519,3765885082.0,38,False,True,36,0.8,16,1.4752870689373,1.4585434069686,0.8235294117647058,0.016202322180358,15,1,0,False,True,True,True,True,UP,36,0.8,True,True,50,38,mapping190_v2,UNKNOWN_FEATURE,NEEDS_REVIEW,未知特征不猜身份或基因。,0,,0,,False
BRCA,CAMP_BRCA1_Terunuma,04_ROBUSTNESS,20260921T112611Z_metabolite318_paired_v1,metabolite318_paired_v1,paired_processed,HMDB:HMDB11130,1-stearoylglycerophosphoethanolamine,NA,author_paired_case,45,45,mean_paired_difference_author_scale,1.3291719851754862,0.8240366559730924,1.811923999518364,3.2697181701009255e-05,0.0001551896086704,paired_processed,318.0,DONE,NA,CAMP_processed_original_author_pair_table,35,10,0,0.7777777777777778,0.2222222222222222,26,19,0.959687203243824,1.7254668414368e-05,7.12308106336729e-05,61,47,Unpaired; author supplied processed values; no new transformation,1.8228682268932983,886.0,149.0,0.7120772946859903,3223794876.0,45,False,True,35,0.7777777777777778,26,0.7063468643820768,0.5791882549227987,0.5042735042735043,0.057636066991893,18,8,0,False,True,True,True,True,UP,35,0.7777777777777778,True,True,51,51,mapping190_v2,CONDITIONAL_ONLY,NEEDS_REVIEW,仅条件性证据，不进入直接基因主池。,0,,3,ENPP2;LPCAT3;LPCAT4,False
BRCA,CAMP_BRCA1_Terunuma,04_ROBUSTNESS,20260921T112611Z_metabolite318_paired_v1,metabolite318_paired_v1,paired_processed,KEGG:C00121,ribose,NA,author_paired_case,45,45,mean_paired_difference_author_scale,1.0493904354564063,0.5643627992330876,1.530434718053789,6.929403336523139e-05,0.0002825064437197,paired_processed,318.0,DONE,NA,CAMP_processed_original_author_pair_table,35,8,2,0.7777777777777778,0.1777777777777777,30,15,0.779317030166634,0.0004707930925537,0.0012739107210278,61,47,Unpaired; author supplied processed values; no new transformation,0.6691837929223006,803.0,143.0,0.6976744186046512,1335705391.0,43,False,True,35,0.7777777777777778,30,0.3874019502508667,0.4397406258764995,0.5655913978494623,0.0233393824679187,23,7,0,False,True,True,True,True,UP,35,0.7777777777777778,True,True,52,51,mapping190_v2,DIRECT_MAPPED,DONE,已建立至少一条直接关系；非穷尽映射。,1,RBKS,0,,True
BRCA,CAMP_BRCA1_Terunuma,04_ROBUSTNESS,20260921T112611Z_metabolite318_paired_v1,metabolite318_paired_v1,paired_processed,KEGG:C00135,histidine,NA,author_paired_case,45,45,mean_paired_difference_author_scale,-0.823310335496907,-1.1569777891402844,-0.5018376436136325,9.852117208013238e-05,0.000386786823722,paired_processed,318.0,DONE,NA,CAMP_processed_original_author_pair_table,10,35,0,0.2222222222222222,0.7777777777777778,45,0,-1.0444481863326,1.9445895653758e-06,1.06128447466272e-05,61,47,Unpaired; author supplied processed values; no new transformation,-0.6147394317718984,172.0,863.0,-0.6676328502415458,64765060.0,45,False,True,35,0.7777777777777778,45,-0.823310335496907,-0.6147394317718984,-0.6676328502415458,0.0006920511599775,10,35,0,False,True,True,True,True,DOWN,35,0.7777777777777778,True,True,53,51,mapping190_v2,DIRECT_MAPPED,DONE,已建立至少一条直接关系；非穷尽映射。,1,HAL,0,,True
BRCA,CAMP_BRCA1_Terunuma,04_ROBUSTNESS,20260921T112611Z_metabolite318_paired_v1,metabolite318_paired_v1,paired_processed,KEGG:C00149,malate,NA,author_paired_case,45,45,mean_paired_difference_author_scale,1.1511267734589887,0.7809738839883091,1.5306517698853574,2.5150104269598844e-06,2.579913921849172e-05,paired_processed,318.0,DONE,NA,CAMP_processed_original_author_pair_table,35,10,0,0.7777777777777778,0.2222222222222222,41,4,1.18834928904435,8.89096130658337e-08,8.42026335505837e-07,61,47,Unpaired; author supplied processed values; no new transformation,0.9739585521410988,935.0,100.0,0.8067632850241546,2358389058.0,45,False,True,35,0.7777777777777778,41,0.9587898219742924,0.9443199011102976,0.7677119628339141,0.0001765724301998,31,10,0,False,True,True,True,True,UP,35,0.7777777777777778,True,True,54,51,mapping190_v2,DIRECT_MAPPED,DONE,已建立至少一条直接关系；非穷尽映射。,3,FH;MDH1;MDH2,0,,True
