feature_name	gene	mapping_class	source_url	limitation
glycerophosphorylcholine (GPC)	PLA2G4F	CONDITIONAL	https://www.uniprot.org/uniprotkb/Q68DD2/entry	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review
glycerophosphorylcholine (GPC)	PLB1	CONDITIONAL	https://www.uniprot.org/uniprotkb/Q6P1J6/entry	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review
glycerophosphorylcholine (GPC)	PNPLA7	CONDITIONAL	https://www.uniprot.org/uniprotkb/Q6ZV29/entry	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review
glycerophosphorylcholine (GPC)	ASPG	CONDITIONAL	https://www.uniprot.org/uniprotkb/Q86U10/entry	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review
glycerophosphorylcholine (GPC)	GDPD5	CONDITIONAL	https://www.uniprot.org/uniprotkb/Q8WTR4/entry	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review
glycerophosphorylcholine (GPC)	GPCPD1	CONDITIONAL	https://www.uniprot.org/uniprotkb/Q9NPB8/entry	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review
glycylleucine	CNDP2	CONDITIONAL	https://www.uniprot.org/uniprotkb/Q96KP4/entry	Generic substrate-class or adjacent-context annotation; exact measured species specificity not established; not in primary family
glycylleucine	DPEP1	CONDITIONAL	https://www.uniprot.org/uniprotkb/P16444/entry	Generic substrate-class or adjacent-context annotation; exact measured species specificity not established; not in primary family
glycylleucine	SLC15A1	CONDITIONAL	https://www.uniprot.org/uniprotkb/P46059/entry	Generic substrate-class or adjacent-context annotation; exact measured species specificity not established; not in primary family
glycylleucine	SLC15A2	CONDITIONAL	https://www.uniprot.org/uniprotkb/Q16348/entry	Generic substrate-class or adjacent-context annotation; exact measured species specificity not established; not in primary family
glycylleucine	SLC15A1	CONDITIONAL	https://www.uniprot.org/uniprotkb/P46059/entry	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review
glycylleucine	SLC15A2	CONDITIONAL	https://www.uniprot.org/uniprotkb/Q16348/entry	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review
glycylproline	PEPD	DIRECT_ANNOTATION	https://www.uniprot.org/uniprotkb/P12955/entry	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated
glycylproline	SLC15A1	DIRECT_ANNOTATION	https://www.uniprot.org/uniprotkb/P46059/entry	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated
glycylproline	SLC15A1	CONDITIONAL	https://www.uniprot.org/uniprotkb/P46059/entry	Generic substrate-class or adjacent-context annotation; exact measured species specificity not established; not in primary family
glycylproline	SLC15A2	CONDITIONAL	https://www.uniprot.org/uniprotkb/Q16348/entry	Generic substrate-class or adjacent-context annotation; exact measured species specificity not established; not in primary family
glycylvaline	CNDP2	CONDITIONAL	https://www.uniprot.org/uniprotkb/Q96KP4/entry	Generic substrate-class or adjacent-context annotation; exact measured species specificity not established; not in primary family
glycylvaline	DPEP1	CONDITIONAL	https://www.uniprot.org/uniprotkb/P16444/entry	Generic substrate-class or adjacent-context annotation; exact measured species specificity not established; not in primary family
glycylvaline	SLC15A1	CONDITIONAL	https://www.uniprot.org/uniprotkb/P46059/entry	Generic substrate-class or adjacent-context annotation; exact measured species specificity not established; not in primary family
glycylvaline	SLC15A2	CONDITIONAL	https://www.uniprot.org/uniprotkb/Q16348/entry	Generic substrate-class or adjacent-context annotation; exact measured species specificity not established; not in primary family
leucine	AADAT	DIRECT_ANNOTATION	https://www.uniprot.org/uniprotkb/Q8N5Z0/entry	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated
leucine	ACE2	DIRECT_ANNOTATION	https://www.uniprot.org/uniprotkb/Q9BYF1/entry	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated
leucine	BCAT2	DIRECT_ANNOTATION	https://www.uniprot.org/uniprotkb/O15382/entry	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated
leucine	LARS1	DIRECT_ANNOTATION	https://www.uniprot.org/uniprotkb/Q9P2J5/entry	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated
leucine	LARS2	DIRECT_ANNOTATION	https://www.uniprot.org/uniprotkb/Q15031/entry	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated
leucine	PLBD1	DIRECT_ANNOTATION	https://www.uniprot.org/uniprotkb/Q6P4A8/entry	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated
leucine	PM20D1	DIRECT_ANNOTATION	https://www.uniprot.org/uniprotkb/Q6GTS8/entry	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated
leucine	SLC38A9	DIRECT_ANNOTATION	https://www.uniprot.org/uniprotkb/Q8NBW4/entry	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated
leucine	SLC43A1	DIRECT_ANNOTATION	https://www.uniprot.org/uniprotkb/O75387/entry	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated
leucine	SLC43A2	DIRECT_ANNOTATION	https://www.uniprot.org/uniprotkb/Q8N370/entry	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated
leucine	SLC6A14	DIRECT_ANNOTATION	https://www.uniprot.org/uniprotkb/Q9UN76/entry	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated
leucine	SLC6A15	DIRECT_ANNOTATION	https://www.uniprot.org/uniprotkb/Q9H2J7/entry	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated
leucine	SLC6A19	DIRECT_ANNOTATION	https://www.uniprot.org/uniprotkb/Q695T7/entry	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated
leucine	SLC7A5	DIRECT_ANNOTATION	https://www.uniprot.org/uniprotkb/Q01650/entry	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated
leucine	SLC7A6	DIRECT_ANNOTATION	https://www.uniprot.org/uniprotkb/Q92536/entry	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated
leucine	SLC7A8	DIRECT_ANNOTATION	https://www.uniprot.org/uniprotkb/Q9UHI5/entry	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated
leucine	SLC7A9	DIRECT_ANNOTATION	https://www.uniprot.org/uniprotkb/P82251/entry	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated
leucine	SLC38A8	CONDITIONAL	https://www.uniprot.org/uniprotkb/A6NNN8/entry	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review
leucine	BCAT1	CONDITIONAL	https://www.uniprot.org/uniprotkb/P54687/entry	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review
leucine	SLC7A13	CONDITIONAL	https://www.uniprot.org/uniprotkb/Q8TCU3/entry	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review
leucine	PTER	CONDITIONAL	https://www.uniprot.org/uniprotkb/Q96BW5/entry	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review
leucine	SLC38A2	CONDITIONAL	https://www.uniprot.org/uniprotkb/Q96QD8/entry	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review
leucine	SLC6A17	CONDITIONAL	https://www.uniprot.org/uniprotkb/Q9H1V8/entry	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review
leucine	SLC7A7	CONDITIONAL	https://www.uniprot.org/uniprotkb/Q9UM01/entry	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review
leucine	SLC25A44	CONDITIONAL	https://www.uniprot.org/uniprotkb/Q96H78/entry	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review
leucine	SLC38A10	CONDITIONAL	https://www.uniprot.org/uniprotkb/Q9HBR0/entry	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review
myristoleate (14:1n5)	ACOT8	CONDITIONAL	https://www.uniprot.org/uniprotkb/O14734/entry	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review
ornithine	AGMAT	DIRECT_ANNOTATION	https://www.uniprot.org/uniprotkb/Q9BSE5/entry	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated
ornithine	ARG1	DIRECT_ANNOTATION	https://www.uniprot.org/uniprotkb/P05089/entry	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated
ornithine	ARG2	DIRECT_ANNOTATION	https://www.uniprot.org/uniprotkb/P78540/entry	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated
ornithine	GATM	DIRECT_ANNOTATION	https://www.uniprot.org/uniprotkb/P50440/entry	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated
ornithine	LACC1	DIRECT_ANNOTATION	https://www.uniprot.org/uniprotkb/Q8IV20/entry	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated
ornithine	OAT	DIRECT_ANNOTATION	https://www.uniprot.org/uniprotkb/P04181/entry	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated
ornithine	ODC1	DIRECT_ANNOTATION	https://www.uniprot.org/uniprotkb/P11926/entry	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated
ornithine	OTC	DIRECT_ANNOTATION	https://www.uniprot.org/uniprotkb/P00480/entry	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated
ornithine	PM20D2	DIRECT_ANNOTATION	https://www.uniprot.org/uniprotkb/Q8IYS1/entry	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated
ornithine	SLC25A15	DIRECT_ANNOTATION	https://www.uniprot.org/uniprotkb/Q9Y619/entry	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated
ornithine	SLC25A2	DIRECT_ANNOTATION	https://www.uniprot.org/uniprotkb/Q9BXI2/entry	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated
ornithine	SLC25A29	DIRECT_ANNOTATION	https://www.uniprot.org/uniprotkb/Q8N8R3/entry	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated
ornithine	SLC7A3	DIRECT_ANNOTATION	https://www.uniprot.org/uniprotkb/Q8WY07/entry	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated
ornithine	SLC7A1	CONDITIONAL	https://www.uniprot.org/uniprotkb/P30825/entry	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review
ornithine	SLC7A2	CONDITIONAL	https://www.uniprot.org/uniprotkb/P52569/entry	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review
ornithine	AGXT2	CONDITIONAL	https://www.uniprot.org/uniprotkb/Q9BYV1/entry	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review
ornithine	SLC7A7	CONDITIONAL	https://www.uniprot.org/uniprotkb/Q9UM01/entry	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review
ornithine	SLC25A15	CONDITIONAL	https://www.uniprot.org/uniprotkb/Q9Y619/entry	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review
pro-hydroxy-pro	PEPD	CONDITIONAL	https://www.uniprot.org/uniprotkb/P12955/entry	Generic substrate-class or adjacent-context annotation; exact measured species specificity not established; not in primary family
pro-hydroxy-pro	CNDP2	CONDITIONAL	https://www.uniprot.org/uniprotkb/Q96KP4/entry	Generic substrate-class or adjacent-context annotation; exact measured species specificity not established; not in primary family
pro-hydroxy-pro	DPEP1	CONDITIONAL	https://www.uniprot.org/uniprotkb/P16444/entry	Generic substrate-class or adjacent-context annotation; exact measured species specificity not established; not in primary family
taurine	AGMAT	DIRECT_ANNOTATION	https://www.uniprot.org/uniprotkb/Q9BSE5/entry	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated
taurine	BAAT	DIRECT_ANNOTATION	https://www.uniprot.org/uniprotkb/Q14032/entry	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated
taurine	FAAH	DIRECT_ANNOTATION	https://www.uniprot.org/uniprotkb/O00519/entry	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated
taurine	FMO1	DIRECT_ANNOTATION	https://www.uniprot.org/uniprotkb/Q01740/entry	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated
taurine	FMO3	DIRECT_ANNOTATION	https://www.uniprot.org/uniprotkb/P31513/entry	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated
taurine	GATM	DIRECT_ANNOTATION	https://www.uniprot.org/uniprotkb/P50440/entry	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated
taurine	LRRC8A	DIRECT_ANNOTATION	https://www.uniprot.org/uniprotkb/Q8IWT6/entry	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated
taurine	MTO1	DIRECT_ANNOTATION	https://www.uniprot.org/uniprotkb/Q9Y2Z2/entry	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated
taurine	SLC6A6	DIRECT_ANNOTATION	https://www.uniprot.org/uniprotkb/P31641/entry	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated
taurine	FAAH	CONDITIONAL	https://www.uniprot.org/uniprotkb/O00519/entry	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review
taurine	SLC6A11	CONDITIONAL	https://www.uniprot.org/uniprotkb/P48066/entry	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review
taurine	LRRC8E	CONDITIONAL	https://www.uniprot.org/uniprotkb/Q6NSJ5/entry	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review
taurine	LRRC8B	CONDITIONAL	https://www.uniprot.org/uniprotkb/Q6P9F7/entry	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review
taurine	GADL1	CONDITIONAL	https://www.uniprot.org/uniprotkb/Q6ZQY3/entry	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review
taurine	LRRC8D	CONDITIONAL	https://www.uniprot.org/uniprotkb/Q7L1W4/entry	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review
taurine	LRRC8C	CONDITIONAL	https://www.uniprot.org/uniprotkb/Q8TDW0/entry	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review
taurine	PTER	CONDITIONAL	https://www.uniprot.org/uniprotkb/Q96BW5/entry	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review
taurine	SLC6A13	CONDITIONAL	https://www.uniprot.org/uniprotkb/Q9NSD5/entry	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review
taurine	CSAD	CONDITIONAL	https://www.uniprot.org/uniprotkb/Q9Y600/entry	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review
taurine	SLC16A6	CONDITIONAL	https://www.uniprot.org/uniprotkb/O15403/entry	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review
thymidine	NT5E	DIRECT_ANNOTATION	https://www.uniprot.org/uniprotkb/P21589/entry	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated
thymidine	NT5M	DIRECT_ANNOTATION	https://www.uniprot.org/uniprotkb/Q9NPB1/entry	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated
thymidine	SAMHD1	DIRECT_ANNOTATION	https://www.uniprot.org/uniprotkb/Q9Y3Z3/entry	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated
thymidine	SLC28A1	DIRECT_ANNOTATION	https://www.uniprot.org/uniprotkb/O00337/entry	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated
thymidine	SLC28A3	DIRECT_ANNOTATION	https://www.uniprot.org/uniprotkb/Q9HAS3/entry	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated
thymidine	SLC29A1	DIRECT_ANNOTATION	https://www.uniprot.org/uniprotkb/Q99808/entry	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated
thymidine	SLC29A2	DIRECT_ANNOTATION	https://www.uniprot.org/uniprotkb/Q14542/entry	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated
thymidine	SLC29A3	DIRECT_ANNOTATION	https://www.uniprot.org/uniprotkb/Q9BZD2/entry	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated
thymidine	TK1	DIRECT_ANNOTATION	https://www.uniprot.org/uniprotkb/P04183/entry	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated
thymidine	TK2	DIRECT_ANNOTATION	https://www.uniprot.org/uniprotkb/O00142/entry	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated
thymidine	TYMP	DIRECT_ANNOTATION	https://www.uniprot.org/uniprotkb/P19971/entry	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated
thymidine	NT5C	CONDITIONAL	https://www.uniprot.org/uniprotkb/Q8TCD5/entry	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review
thymidine 3'-monophosphate	NT5M	DIRECT_ANNOTATION	https://www.uniprot.org/uniprotkb/Q9NPB1/entry	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated
thymidine 3'-monophosphate	NT5C	CONDITIONAL	https://www.uniprot.org/uniprotkb/Q8TCD5/entry	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review
tryptophan	AADAT	DIRECT_ANNOTATION	https://www.uniprot.org/uniprotkb/Q8N5Z0/entry	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated
tryptophan	IDO1	DIRECT_ANNOTATION	https://www.uniprot.org/uniprotkb/P14902/entry	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated
tryptophan	IDO2	DIRECT_ANNOTATION	https://www.uniprot.org/uniprotkb/Q6ZQW0/entry	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated
tryptophan	IL4I1	DIRECT_ANNOTATION	https://www.uniprot.org/uniprotkb/Q96RQ9/entry	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated
tryptophan	SLC16A10	DIRECT_ANNOTATION	https://www.uniprot.org/uniprotkb/Q8TF71/entry	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated
tryptophan	SLC36A4	DIRECT_ANNOTATION	https://www.uniprot.org/uniprotkb/Q6YBV0/entry	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated
tryptophan	SLC6A14	DIRECT_ANNOTATION	https://www.uniprot.org/uniprotkb/Q9UN76/entry	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated
tryptophan	SLC6A19	DIRECT_ANNOTATION	https://www.uniprot.org/uniprotkb/Q695T7/entry	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated
tryptophan	SLC7A5	DIRECT_ANNOTATION	https://www.uniprot.org/uniprotkb/Q01650/entry	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated
tryptophan	SLC7A8	DIRECT_ANNOTATION	https://www.uniprot.org/uniprotkb/Q9UHI5/entry	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated
tryptophan	SLCO3A1	DIRECT_ANNOTATION	https://www.uniprot.org/uniprotkb/Q9UIG8/entry	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated
tryptophan	TDO2	DIRECT_ANNOTATION	https://www.uniprot.org/uniprotkb/P48775/entry	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated
tryptophan	TPH2	DIRECT_ANNOTATION	https://www.uniprot.org/uniprotkb/Q8IWU9/entry	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated
tryptophan	WARS1	DIRECT_ANNOTATION	https://www.uniprot.org/uniprotkb/P23381/entry	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated
tryptophan	WARS2	DIRECT_ANNOTATION	https://www.uniprot.org/uniprotkb/Q9UGM6/entry	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated
tryptophan	TPH1	CONDITIONAL	https://www.uniprot.org/uniprotkb/P17752/entry	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review
tryptophan	PM20D1	CONDITIONAL	https://www.uniprot.org/uniprotkb/Q6GTS8/entry	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review
tryptophan	SLC7A13	CONDITIONAL	https://www.uniprot.org/uniprotkb/Q8TCU3/entry	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review
tryptophan	ACY3	CONDITIONAL	https://www.uniprot.org/uniprotkb/Q96HD9/entry	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review
