cancer	cohort	stage_id	run_id	analysis_version	analysis_type	metabolite_key	metabolite_name	gene	unit	n	n_reference	effect_type	effect	ci_lower	ci_upper	p_value	q_value	test_family	family_n_evaluable	status	reason	source_id	relation_id	mapping_tier	rna_label	n_preimputation_available	available_fraction	same_input_reused	input_hash	seed	bootstrap_valid	loo_n_valid	loo_rho_min	loo_rho_max	loo_max_abs_change	loo_sign_changes	family_n_planned	q_original	stable_gene_id	n_tumor_linked	n_complete	n_unique_patients	unit_verification	n_metabolite_available	rho	ci_method	p_method	B	statistics_reused	reused_from	mask_semantics	same_cohort_postselection	evidence_tier
PDAC	CAMP_PDAC_GSE62452	03_PATIENT	20260922T112700Z_sop_v3_patient	PDAC_CAMP_source_SOP_v3	primary	KEGG:C00021	S-adenosylhomocysteine (SAH)	METTL21C	author_distinct_pair_key_tumor	21	21	Spearman_rho	0.1058785375750753	-0.3600537000654878	0.4939290617611183	0.6462	0.8594007490636704	REL_CONDITIONAL_SUPPLEMENT_PRIMARY	350	DONE	Author-confirmed distinct pair-key tumor units;exploratory association	CAMP_plus_GEO_author_pair_table	15e3ff375841b4e2	CONDITIONAL	METTL21C	19	0.9047619047619048	False	dfa054767e557e03beff67cfd6df0d32dd6a68814ce0c609b90d2710da901727	3751826550	4000	21	-0.0015037593984962	0.1865363050306141	0.1073822969735716	1.0	358	0.8790441947565543	UniProtKB:Q5VZV1	21	21	NA	21 distinct author paired-case keys;protected clinical identity and aliquot level not reverified	19	0.1058785375750753	4000_whole_unit_percentile_bootstrap	9999_patient_unit_permutation_plus_one	9999	True	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2	author_available_value_mask	True	NOT_SUPPORTED_THIS_TEST
PDAC	CAMP_PDAC_GSE62452	03_PATIENT	20260922T112700Z_sop_v3_patient	PDAC_CAMP_source_SOP_v3	primary	KEGG:C00021	S-adenosylhomocysteine (SAH)	METTL22	author_distinct_pair_key_tumor	21	21	Spearman_rho	0.2481325236422012	-0.1924405838229176	0.631228641608501	0.2768	0.7209593023255814	REL_CONDITIONAL_SUPPLEMENT_PRIMARY	350	DONE	Author-confirmed distinct pair-key tumor units;exploratory association	CAMP_plus_GEO_author_pair_table	c6b6a922dd12fa16	CONDITIONAL	METTL22	19	0.9047619047619048	False	8e075ecf090999815bd0b1057b8b19886ea3fdcbc23d72b3b73f1fd9f7b834c7	2382847695	4000	21	0.1594584543003637	0.3473684210526315	0.0992358974104303	0.0	358	0.7374383720930232	UniProtKB:Q9BUU2	21	21	NA	21 distinct author paired-case keys;protected clinical identity and aliquot level not reverified	19	0.2481325236422012	4000_whole_unit_percentile_bootstrap	9999_patient_unit_permutation_plus_one	9999	True	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2	author_available_value_mask	True	NOT_SUPPORTED_THIS_TEST
PDAC	CAMP_PDAC_GSE62452	03_PATIENT	20260922T112700Z_sop_v3_patient	PDAC_CAMP_source_SOP_v3	primary	KEGG:C00021	S-adenosylhomocysteine (SAH)	METTL23	author_distinct_pair_key_tumor	21	21	Spearman_rho	-0.3618058001798588	-0.6727908990804354	0.066495501426377	0.1047	0.4858552631578947	REL_CONDITIONAL_SUPPLEMENT_PRIMARY	350	DONE	Author-confirmed distinct pair-key tumor units;exploratory association	CAMP_plus_GEO_author_pair_table	b4033bb6b716dd33	CONDITIONAL	METTL23	19	0.9047619047619048	False	4b9a53ca9c1a07de843b8b4759c1bdac874f58e53d5ac215b0879ae9b5ab6f50	1268405194	4000	21	-0.4646616541353384	-0.2805566200662059	0.1028558539554795	0.0	358	0.4969605263157894	UniProtKB:Q86XA0	21	21	NA	21 distinct author paired-case keys;protected clinical identity and aliquot level not reverified	19	-0.3618058001798588	4000_whole_unit_percentile_bootstrap	9999_patient_unit_permutation_plus_one	9999	True	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2	author_available_value_mask	True	NOT_SUPPORTED_THIS_TEST
PDAC	CAMP_PDAC_GSE62452	03_PATIENT	20260922T112700Z_sop_v3_patient	PDAC_CAMP_source_SOP_v3	primary	KEGG:C00021	S-adenosylhomocysteine (SAH)	METTL2A	author_distinct_pair_key_tumor	21	21	Spearman_rho	0.5034102246667694	0.1030838314895205	0.733774613446925	0.0221	0.2625	REL_CONDITIONAL_SUPPLEMENT_PRIMARY	350	DONE	Author-confirmed distinct pair-key tumor units;exploratory association	CAMP_plus_GEO_author_pair_table	c15752a815f6e9a6	CONDITIONAL	METTL2A	19	0.9047619047619048	False	10667ad5369f7b11c97ce2662ae56466fb70b7faf654273ad6b8fb1e99f27748	275151573	4000	21	0.4390977443609022	0.5723956779366829	0.0689854532699134	0.0	358	0.2685	UniProtKB:Q96IZ6	21	21	NA	21 distinct author paired-case keys;protected clinical identity and aliquot level not reverified	19	0.5034102246667694	4000_whole_unit_percentile_bootstrap	9999_patient_unit_permutation_plus_one	9999	True	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2	author_available_value_mask	True	NOMINAL_EXPLORATORY
PDAC	CAMP_PDAC_GSE62452	03_PATIENT	20260922T112700Z_sop_v3_patient	PDAC_CAMP_source_SOP_v3	primary	KEGG:C00021	S-adenosylhomocysteine (SAH)	METTL2B	author_distinct_pair_key_tumor	21	21	Spearman_rho	0.094186429131202	-0.3506726241506665	0.5341918257687516	0.6915	0.8694802867383513	REL_CONDITIONAL_SUPPLEMENT_PRIMARY	350	DONE	Author-confirmed distinct pair-key tumor units;exploratory association	CAMP_plus_GEO_author_pair_table	ac4eae2b70f7f673	CONDITIONAL	METTL2B	19	0.9047619047619048	False	d53ac116d8cbef148c3933314bb1c0290635aa997148deedc69341a7171c745f	3577397526	4000	21	0.0090225563909774	0.2339225438085524	0.1397361146773504	0.0	358	0.8893541218637994	UniProtKB:Q6P1Q9	21	21	NA	21 distinct author paired-case keys;protected clinical identity and aliquot level not reverified	19	0.094186429131202	4000_whole_unit_percentile_bootstrap	9999_patient_unit_permutation_plus_one	9999	True	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2	author_available_value_mask	True	NOT_SUPPORTED_THIS_TEST
PDAC	CAMP_PDAC_GSE62452	03_PATIENT	20260922T112700Z_sop_v3_patient	PDAC_CAMP_source_SOP_v3	primary	KEGG:C00021	S-adenosylhomocysteine (SAH)	METTL3	author_distinct_pair_key_tumor	21	21	Spearman_rho	0.4865216235811745	0.0320879627841506	0.7617776761357883	0.0277	0.2625	REL_CONDITIONAL_SUPPLEMENT_PRIMARY	350	DONE	Author-confirmed distinct pair-key tumor units;exploratory association	CAMP_plus_GEO_author_pair_table	bfc2951d933f9b81	CONDITIONAL	METTL3	19	0.9047619047619048	False	91cf86ba8ba6bae3c18225dc085b923635d01e12dfd8fb7bcaf9954fff53bdd4	2446296762	4000	21	0.4150375939849623	0.591951903464086	0.1054302798829114	0.0	358	0.2685	UniProtKB:Q86U44	21	21	NA	21 distinct author paired-case keys;protected clinical identity and aliquot level not reverified	19	0.4865216235811745	4000_whole_unit_percentile_bootstrap	9999_patient_unit_permutation_plus_one	9999	True	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2	author_available_value_mask	True	NOMINAL_EXPLORATORY
PDAC	CAMP_PDAC_GSE62452	03_PATIENT	20260922T112700Z_sop_v3_patient	PDAC_CAMP_source_SOP_v3	primary	KEGG:C00021	S-adenosylhomocysteine (SAH)	METTL4	author_distinct_pair_key_tumor	21	21	Spearman_rho	0.1714842571768092	-0.2477262111303883	0.559818913337682	0.4631	0.7718333333333334	REL_CONDITIONAL_SUPPLEMENT_PRIMARY	350	DONE	Author-confirmed distinct pair-key tumor units;exploratory association	CAMP_plus_GEO_author_pair_table	85f01bc9e026b480	CONDITIONAL	METTL4	19	0.9047619047619048	False	4974690b03996381a6e9d6dbc1d67c6db3063b7c980fd6bbf1df6ef1e823a897	1232365835	4000	21	0.0766917293233082	0.2940955454313311	0.1226112882545219	0.0	358	0.7894752380952381	UniProtKB:Q8N3J2	21	21	NA	21 distinct author paired-case keys;protected clinical identity and aliquot level not reverified	19	0.1714842571768092	4000_whole_unit_percentile_bootstrap	9999_patient_unit_permutation_plus_one	9999	True	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2	author_available_value_mask	True	NOT_SUPPORTED_THIS_TEST
PDAC	CAMP_PDAC_GSE62452	03_PATIENT	20260922T112700Z_sop_v3_patient	PDAC_CAMP_source_SOP_v3	primary	KEGG:C00021	S-adenosylhomocysteine (SAH)	METTL5	author_distinct_pair_key_tumor	21	21	Spearman_rho	-0.2046118977677837	-0.6365178738644269	0.2905782976057637	0.372	0.7297206703910615	REL_CONDITIONAL_SUPPLEMENT_PRIMARY	350	DONE	Author-confirmed distinct pair-key tumor units;exploratory association	CAMP_plus_GEO_author_pair_table	fa61311c0bf4be29	CONDITIONAL	METTL5	19	0.9047619047619048	False	6681faae6121fd3eff885f36525bc0b8540ff169d2ce8555a633c94857ad4a66	1719794350	4000	21	-0.3249342087630052	-0.0902255639097744	0.1203223109952215	0.0	358	0.7463999999999998	UniProtKB:Q9NRN9	21	21	NA	21 distinct author paired-case keys;protected clinical identity and aliquot level not reverified	19	-0.2046118977677837	4000_whole_unit_percentile_bootstrap	9999_patient_unit_permutation_plus_one	9999	True	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2	author_available_value_mask	True	NOT_SUPPORTED_THIS_TEST
PDAC	CAMP_PDAC_GSE62452	03_PATIENT	20260922T112700Z_sop_v3_patient	PDAC_CAMP_source_SOP_v3	primary	KEGG:C00021	S-adenosylhomocysteine (SAH)	METTL6	author_distinct_pair_key_tumor	21	21	Spearman_rho	-0.1903215430030496	-0.6089547750526509	0.2716774078698879	0.4084	0.7551025641025642	REL_CONDITIONAL_SUPPLEMENT_PRIMARY	350	DONE	Author-confirmed distinct pair-key tumor units;exploratory association	CAMP_plus_GEO_author_pair_table	1b6b0927d27c8802	CONDITIONAL	METTL6	19	0.9047619047619048	False	94095682cf975f0fb30e88868074897b063f53f8af0ad8307d71ee6992595bb6	2483639938	4000	21	-0.3076344707964564	-0.0925159899950223	0.1173129277934068	0.0	358	0.7723620512820513	UniProtKB:Q8TCB7	21	21	NA	21 distinct author paired-case keys;protected clinical identity and aliquot level not reverified	19	-0.1903215430030496	4000_whole_unit_percentile_bootstrap	9999_patient_unit_permutation_plus_one	9999	True	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2	author_available_value_mask	True	NOT_SUPPORTED_THIS_TEST
PDAC	CAMP_PDAC_GSE62452	03_PATIENT	20260922T112700Z_sop_v3_patient	PDAC_CAMP_source_SOP_v3	primary	KEGG:C00021	S-adenosylhomocysteine (SAH)	METTL8	author_distinct_pair_key_tumor	21	21	Spearman_rho	-0.0870412517488349	-0.5250018130957315	0.3866781764912116	0.707	0.8764532871972319	REL_CONDITIONAL_SUPPLEMENT_PRIMARY	350	DONE	Author-confirmed distinct pair-key tumor units;exploratory association	CAMP_plus_GEO_author_pair_table	14a7713762c7eeee	CONDITIONAL	METTL8	19	0.9047619047619048	False	e6265476afbc3f2d67bc82e53a9ef52b6704a66ff144a0a6c486ec35f982f432	3861271670	4000	21	-0.2496240601503759	0.0150432504056946	0.162582808401541	1.0	358	0.8964865051903115	UniProtKB:Q9H825	21	21	NA	21 distinct author paired-case keys;protected clinical identity and aliquot level not reverified	19	-0.0870412517488349	4000_whole_unit_percentile_bootstrap	9999_patient_unit_permutation_plus_one	9999	True	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2	author_available_value_mask	True	NOT_SUPPORTED_THIS_TEST
PDAC	CAMP_PDAC_GSE62452	03_PATIENT	20260922T112700Z_sop_v3_patient	PDAC_CAMP_source_SOP_v3	primary	KEGG:C00021	S-adenosylhomocysteine (SAH)	METTL9	author_distinct_pair_key_tumor	21	21	Spearman_rho	0.0844430054279742	-0.3407887982712259	0.5203537122277648	0.7224	0.8764532871972319	REL_CONDITIONAL_SUPPLEMENT_PRIMARY	350	DONE	Author-confirmed distinct pair-key tumor units;exploratory association	CAMP_plus_GEO_author_pair_table	936e7222efe11a2d	CONDITIONAL	METTL9	19	0.9047619047619048	False	9389ffb9fae0d17b0e4a1e56b83deffa47dea20118f8e93b4b2e0eca157694fe	2475294649	4000	21	0.0030086500811389	0.2165413533834586	0.1320983479554844	0.0	358	0.8964865051903115	UniProtKB:Q9H1A3	21	21	NA	21 distinct author paired-case keys;protected clinical identity and aliquot level not reverified	19	0.0844430054279742	4000_whole_unit_percentile_bootstrap	9999_patient_unit_permutation_plus_one	9999	True	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2	author_available_value_mask	True	NOT_SUPPORTED_THIS_TEST
PDAC	CAMP_PDAC_GSE62452	03_PATIENT	20260922T112700Z_sop_v3_patient	PDAC_CAMP_source_SOP_v3	primary	KEGG:C00021	S-adenosylhomocysteine (SAH)	MRM1	author_distinct_pair_key_tumor	21	21	Spearman_rho	0.3812926475863143	-0.0855734064310265	0.7309479583636579	0.0907	0.44711267605633803	REL_CONDITIONAL_SUPPLEMENT_PRIMARY	350	DONE	Author-confirmed distinct pair-key tumor units;exploratory association	CAMP_plus_GEO_author_pair_table	ef712b538ed33a51	CONDITIONAL	MRM1	19	0.9047619047619048	False	78e283aadb29c1f55ebc2a5d3f6bb18b33282c516523ecd07430736cfa921c44	2028110762	4000	21	0.2835652701473449	0.4716059002185285	0.0977273774389694	0.0	358	0.4573323943661972	UniProtKB:Q6IN84	21	21	NA	21 distinct author paired-case keys;protected clinical identity and aliquot level not reverified	19	0.3812926475863143	4000_whole_unit_percentile_bootstrap	9999_patient_unit_permutation_plus_one	9999	True	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2	author_available_value_mask	True	NOT_SUPPORTED_THIS_TEST
PDAC	CAMP_PDAC_GSE62452	03_PATIENT	20260922T112700Z_sop_v3_patient	PDAC_CAMP_source_SOP_v3	primary	KEGG:C00021	S-adenosylhomocysteine (SAH)	MRM2	author_distinct_pair_key_tumor	21	21	Spearman_rho	0.3910360712895422	-0.0386548676895822	0.729138905713709	0.08	0.417910447761194	REL_CONDITIONAL_SUPPLEMENT_PRIMARY	350	DONE	Author-confirmed distinct pair-key tumor units;exploratory association	CAMP_plus_GEO_author_pair_table	608a4eca533c2dce	CONDITIONAL	MRM2	19	0.9047619047619048	False	4d3a6e8f434654228f5273b2c48cf47af5dc1d1cb2f6dfd22b6fc1070e148b46	1295675023	4000	21	0.2992481203007519	0.4949229383473553	0.103886867057813	0.0	358	0.4274626865671642	UniProtKB:Q9UI43	21	21	NA	21 distinct author paired-case keys;protected clinical identity and aliquot level not reverified	19	0.3910360712895422	4000_whole_unit_percentile_bootstrap	9999_patient_unit_permutation_plus_one	9999	True	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2	author_available_value_mask	True	NOT_SUPPORTED_THIS_TEST
PDAC	CAMP_PDAC_GSE62452	03_PATIENT	20260922T112700Z_sop_v3_patient	PDAC_CAMP_source_SOP_v3	primary	KEGG:C00021	S-adenosylhomocysteine (SAH)	MRM3	author_distinct_pair_key_tumor	21	21	Spearman_rho	0.2994478884792009	-0.213425047296102	0.7030832647448341	0.1891	0.6185514018691589	REL_CONDITIONAL_SUPPLEMENT_PRIMARY	350	DONE	Author-confirmed distinct pair-key tumor units;exploratory association	CAMP_plus_GEO_author_pair_table	b04fb0bd9867965a	CONDITIONAL	MRM3	19	0.9047619047619048	False	635164cd880a4a78e6f1982f277165e235fa7bb7ffe562a6b4dd05ece22c195c	1666278605	4000	21	0.1999999999999999	0.4242196614405902	0.1247717729613893	0.0	358	0.6326897196261683	UniProtKB:Q9HC36	21	21	NA	21 distinct author paired-case keys;protected clinical identity and aliquot level not reverified	19	0.2994478884792009	4000_whole_unit_percentile_bootstrap	9999_patient_unit_permutation_plus_one	9999	True	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2	author_available_value_mask	True	NOT_SUPPORTED_THIS_TEST
PDAC	CAMP_PDAC_GSE62452	03_PATIENT	20260922T112700Z_sop_v3_patient	PDAC_CAMP_source_SOP_v3	primary	KEGG:C00021	S-adenosylhomocysteine (SAH)	MTRR	author_distinct_pair_key_tumor	21	21	Spearman_rho	0.3046443811209224	-0.0861059173467633	0.5925438777993656	0.1797	0.5933490566037736	REL_CONDITIONAL_SUPPLEMENT_PRIMARY	350	DONE	Author-confirmed distinct pair-key tumor units;exploratory association	CAMP_plus_GEO_author_pair_table	2a5227cf37b9dcad	CONDITIONAL	MTRR	19	0.9047619047619048	False	0e560fa1e863dff8e4c208c466fd317f333a8f235709b9274f3e111672e3e514	240521121	4000	21	0.2233922685245661	0.3760812601423672	0.0812521125963562	0.0	358	0.606911320754717	UniProtKB:Q9UBK8	21	21	NA	21 distinct author paired-case keys;protected clinical identity and aliquot level not reverified	19	0.3046443811209224	4000_whole_unit_percentile_bootstrap	9999_patient_unit_permutation_plus_one	9999	True	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2	author_available_value_mask	True	NOT_SUPPORTED_THIS_TEST
PDAC	CAMP_PDAC_GSE62452	03_PATIENT	20260922T112700Z_sop_v3_patient	PDAC_CAMP_source_SOP_v3	primary	KEGG:C00021	S-adenosylhomocysteine (SAH)	NDUFAF7	author_distinct_pair_key_tumor	21	21	Spearman_rho	0.0181877242460252	-0.3477697406906976	0.3788609659498047	0.9382	0.989066265060241	REL_CONDITIONAL_SUPPLEMENT_PRIMARY	350	DONE	Author-confirmed distinct pair-key tumor units;exploratory association	CAMP_plus_GEO_author_pair_table	f233b0df2cc1947f	CONDITIONAL	NDUFAF7	19	0.9047619047619048	False	86e6364f418728be7258f99380b4ac2b6f69840b80c5d4cafb189a0fa1e98225	2263234127	4000	21	-0.0616541353383458	0.1293719534889743	0.1111842292429491	6.0	358	1.0	UniProtKB:Q7L592	21	21	NA	21 distinct author paired-case keys;protected clinical identity and aliquot level not reverified	19	0.0181877242460252	4000_whole_unit_percentile_bootstrap	9999_patient_unit_permutation_plus_one	9999	True	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2	author_available_value_mask	True	NOT_SUPPORTED_THIS_TEST
PDAC	CAMP_PDAC_GSE62452	03_PATIENT	20260922T112700Z_sop_v3_patient	PDAC_CAMP_source_SOP_v3	primary	KEGG:C00021	S-adenosylhomocysteine (SAH)	NOP2	author_distinct_pair_key_tumor	21	21	Spearman_rho	0.4098733571157826	-0.074818316767781	0.7286001171001241	0.0663	0.39666666666666667	REL_CONDITIONAL_SUPPLEMENT_PRIMARY	350	DONE	Author-confirmed distinct pair-key tumor units;exploratory association	CAMP_plus_GEO_author_pair_table	e3795cc02db832f1	CONDITIONAL	NOP2	19	0.9047619047619048	False	80a363cd434bb393c84290a7432ea67fb46e25663f833cd417573ec65d67e7f0	2158191565	4000	21	0.3196690711210121	0.4716059002185285	0.0902042859947704	0.0	358	0.4057333333333333	UniProtKB:P46087	21	21	NA	21 distinct author paired-case keys;protected clinical identity and aliquot level not reverified	19	0.4098733571157826	4000_whole_unit_percentile_bootstrap	9999_patient_unit_permutation_plus_one	9999	True	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2	author_available_value_mask	True	NOT_SUPPORTED_THIS_TEST
PDAC	CAMP_PDAC_GSE62452	03_PATIENT	20260922T112700Z_sop_v3_patient	PDAC_CAMP_source_SOP_v3	primary	KEGG:C00021	S-adenosylhomocysteine (SAH)	NSD1	author_distinct_pair_key_tumor	21	21	Spearman_rho	0.219551814112733	-0.2560215716767363	0.6453012496165499	0.3362	0.7209593023255814	REL_CONDITIONAL_SUPPLEMENT_PRIMARY	350	DONE	Author-confirmed distinct pair-key tumor units;exploratory association	CAMP_plus_GEO_author_pair_table	6acef5fd25a24f80	CONDITIONAL	NSD1	19	0.9047619047619048	False	60e4640a5c52fb4cfb30d5e1eff7acfea7663b104372eb576f7a6c00a992ff8c	1625580554	4000	21	0.1248589783672659	0.3669172932330827	0.1473654791203497	0.0	358	0.7374383720930232	UniProtKB:Q96L73	21	21	NA	21 distinct author paired-case keys;protected clinical identity and aliquot level not reverified	19	0.219551814112733	4000_whole_unit_percentile_bootstrap	9999_patient_unit_permutation_plus_one	9999	True	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2	author_available_value_mask	True	NOT_SUPPORTED_THIS_TEST
PDAC	CAMP_PDAC_GSE62452	03_PATIENT	20260922T112700Z_sop_v3_patient	PDAC_CAMP_source_SOP_v3	primary	KEGG:C00021	S-adenosylhomocysteine (SAH)	NSD2	author_distinct_pair_key_tumor	21	21	Spearman_rho	0.4520948598297697	0.0156805163797307	0.7495385513635459	0.0404	0.29119999999999996	REL_CONDITIONAL_SUPPLEMENT_PRIMARY	350	DONE	Author-confirmed distinct pair-key tumor units;exploratory association	CAMP_plus_GEO_author_pair_table	86ae55b8696a7244	CONDITIONAL	NSD2	19	0.9047619047619048	False	13af11f1a20f3822523545a528dae59533cbd3d850c079cc0d72c2583f14360e	330240497	4000	21	0.3699248120300751	0.5310267393210225	0.0821700477996946	0.0	358	0.297856	UniProtKB:O96028	21	21	NA	21 distinct author paired-case keys;protected clinical identity and aliquot level not reverified	19	0.4520948598297697	4000_whole_unit_percentile_bootstrap	9999_patient_unit_permutation_plus_one	9999	True	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2	author_available_value_mask	True	NOMINAL_EXPLORATORY
PDAC	CAMP_PDAC_GSE62452	03_PATIENT	20260922T112700Z_sop_v3_patient	PDAC_CAMP_source_SOP_v3	primary	KEGG:C00021	S-adenosylhomocysteine (SAH)	NSD3	author_distinct_pair_key_tumor	21	21	Spearman_rho	0.2234491835940241	-0.2149498426207316	0.6299300191863821	0.3254	0.7209593023255814	REL_CONDITIONAL_SUPPLEMENT_PRIMARY	350	DONE	Author-confirmed distinct pair-key tumor units;exploratory association	CAMP_plus_GEO_author_pair_table	b75467fc4e12c5eb	CONDITIONAL	NSD3	19	0.9047619047619048	False	2676394940630a9de4472b39148e0ba066ff35b90ebbf984421371c8e13b61da	645282121	4000	21	0.1564498042192247	0.3836028853452146	0.1601537017511904	0.0	358	0.7374383720930232	UniProtKB:Q9BZ95	21	21	NA	21 distinct author paired-case keys;protected clinical identity and aliquot level not reverified	19	0.2234491835940241	4000_whole_unit_percentile_bootstrap	9999_patient_unit_permutation_plus_one	9999	True	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2	author_available_value_mask	True	NOT_SUPPORTED_THIS_TEST
PDAC	CAMP_PDAC_GSE62452	03_PATIENT	20260922T112700Z_sop_v3_patient	PDAC_CAMP_source_SOP_v3	primary	KEGG:C00021	S-adenosylhomocysteine (SAH)	NSUN2	author_distinct_pair_key_tumor	21	21	Spearman_rho	0.083793443847759	-0.393427005840228	0.5042760995212421	0.7161	0.8764532871972319	REL_CONDITIONAL_SUPPLEMENT_PRIMARY	350	DONE	Author-confirmed distinct pair-key tumor units;exploratory association	CAMP_plus_GEO_author_pair_table	0c9b5a2a4cc98ac8	CONDITIONAL	NSUN2	19	0.9047619047619048	False	970132565a2f91ddbd777bb3a41b67fbb01979820b4a1e09d6ca55d48709b92f	2533438038	4000	21	-0.0278300132505351	0.1954887218045112	0.1116952779567522	2.0	358	0.8964865051903115	UniProtKB:Q08J23	21	21	NA	21 distinct author paired-case keys;protected clinical identity and aliquot level not reverified	19	0.083793443847759	4000_whole_unit_percentile_bootstrap	9999_patient_unit_permutation_plus_one	9999	True	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2	author_available_value_mask	True	NOT_SUPPORTED_THIS_TEST
PDAC	CAMP_PDAC_GSE62452	03_PATIENT	20260922T112700Z_sop_v3_patient	PDAC_CAMP_source_SOP_v3	primary	KEGG:C00021	S-adenosylhomocysteine (SAH)	NSUN3	author_distinct_pair_key_tumor	21	21	Spearman_rho	0.1370574934254043	-0.3179753602205721	0.5944935085848008	0.5511	0.8213135593220339	REL_CONDITIONAL_SUPPLEMENT_PRIMARY	350	DONE	Author-confirmed distinct pair-key tumor units;exploratory association	CAMP_plus_GEO_author_pair_table	55b0662bb22e5da2	CONDITIONAL	NSUN3	19	0.9047619047619048	False	dc71871446f4d2752dbdba4081be2c7ff1a18a1aee9e313934602e5fb7f67a31	3698427668	4000	21	0.0360902255639097	0.2910868953501923	0.1540294019247879	0.0	358	0.840086440677966	UniProtKB:Q9H649	21	21	NA	21 distinct author paired-case keys;protected clinical identity and aliquot level not reverified	19	0.1370574934254043	4000_whole_unit_percentile_bootstrap	9999_patient_unit_permutation_plus_one	9999	True	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2	author_available_value_mask	True	NOT_SUPPORTED_THIS_TEST
PDAC	CAMP_PDAC_GSE62452	03_PATIENT	20260922T112700Z_sop_v3_patient	PDAC_CAMP_source_SOP_v3	primary	KEGG:C00021	S-adenosylhomocysteine (SAH)	NSUN4	author_distinct_pair_key_tumor	21	21	Spearman_rho	0.4826242540998834	0.0765683194709863	0.7555865788087422	0.0281	0.2625	REL_CONDITIONAL_SUPPLEMENT_PRIMARY	350	DONE	Author-confirmed distinct pair-key tumor units;exploratory association	CAMP_plus_GEO_author_pair_table	b15b7a1583ebf13f	CONDITIONAL	NSUN4	19	0.9047619047619048	False	c1bbcc4c919d4754ba6a2438bb7cc8e68f0032651368ccf350c0b3cee41b80d3	3250310220	4000	21	0.4135338345864661	0.569387027855544	0.0867627737556605	0.0	358	0.2685	UniProtKB:Q96CB9	21	21	NA	21 distinct author paired-case keys;protected clinical identity and aliquot level not reverified	19	0.4826242540998834	4000_whole_unit_percentile_bootstrap	9999_patient_unit_permutation_plus_one	9999	True	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2	author_available_value_mask	True	NOMINAL_EXPLORATORY
PDAC	CAMP_PDAC_GSE62452	03_PATIENT	20260922T112700Z_sop_v3_patient	PDAC_CAMP_source_SOP_v3	primary	KEGG:C00021	S-adenosylhomocysteine (SAH)	NSUN5	author_distinct_pair_key_tumor	21	21	Spearman_rho	0.2124066367303659	-0.284985994397759	0.6319761290239738	0.3594	0.721	REL_CONDITIONAL_SUPPLEMENT_PRIMARY	350	DONE	Author-confirmed distinct pair-key tumor units;exploratory association	CAMP_plus_GEO_author_pair_table	7b3ebb0922499c3d	CONDITIONAL	NSUN5	19	0.9047619047619048	False	f7a3aed7ff97c533378b1d1f9549807eab599701a69e105af78ee0f081f9b8af	4154699479	4000	21	0.1120722155224254	0.3452425968106931	0.1328359600803271	0.0	358	0.73748	UniProtKB:Q96P11	21	21	NA	21 distinct author paired-case keys;protected clinical identity and aliquot level not reverified	19	0.2124066367303659	4000_whole_unit_percentile_bootstrap	9999_patient_unit_permutation_plus_one	9999	True	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2	author_available_value_mask	True	NOT_SUPPORTED_THIS_TEST
