cancer	cohort	stage_id	run_id	analysis_version	analysis_type	metabolite_key	metabolite_name	gene	unit	n	n_reference	effect_type	effect	ci_lower	ci_upper	p_value	q_value	test_family	family_n_evaluable	status	reason	source_id	relation_id	mapping_tier	rna_label	n_preimputation_available	available_fraction	same_input_reused	input_hash	seed	bootstrap_valid	loo_n_valid	loo_rho_min	loo_rho_max	loo_max_abs_change	loo_sign_changes	family_n_planned	q_original	stable_gene_id	n_tumor_linked	n_complete	n_unique_patients	unit_verification	n_metabolite_available	rho	ci_method	p_method	B	statistics_reused	reused_from	mask_semantics	same_cohort_postselection	evidence_tier
PDAC	CAMP_PDAC_GSE62452	03_PATIENT	20260922T112700Z_sop_v3_patient	PDAC_CAMP_source_SOP_v3	availability	KEGG:C00021	S-adenosylhomocysteine (SAH)	CDKAL1	author_distinct_pair_key_tumor	19	21	Spearman_rho	0.1789473684210526	-0.3327565808932268	0.6938495575221241	0.4546	0.9485186440677966	REL_CONDITIONAL_SUPPLEMENT_AVAILABLE	342	DONE	Author-confirmed distinct pair-key tumor units;exploratory association	CAMP_plus_GEO_author_pair_table	33243382db4a1f59	CONDITIONAL	CDKAL1	19	0.9047619047619048	False	5dd5cc2bdf312cefe19e0d8d0201b69ffb81604f9cc25b36dd0c6ce868c21840	1574292523	4000	19	0.1042311661506708	0.3560371517027864	0.1770897832817337	0.0	358	0.9928937853107344	UniProtKB:Q5VV42	21	19	NA	21 distinct author paired-case keys;protected clinical identity and aliquot level not reverified	19	0.1789473684210526	4000_whole_unit_percentile_bootstrap	9999_patient_unit_permutation_plus_one	9999	True	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2	author_available_value_mask	True	NOT_SUPPORTED_THIS_TEST
PDAC	CAMP_PDAC_GSE62452	03_PATIENT	20260922T112700Z_sop_v3_patient	PDAC_CAMP_source_SOP_v3	availability	KEGG:C00021	S-adenosylhomocysteine (SAH)	CMTR1	author_distinct_pair_key_tumor	19	21	Spearman_rho	0.3105263157894736	-0.2106867383512544	0.7059344552701505	0.1934	0.8519307692307692	REL_CONDITIONAL_SUPPLEMENT_AVAILABLE	342	DONE	Author-confirmed distinct pair-key tumor units;exploratory association	CAMP_plus_GEO_author_pair_table	68c9d5c6e93b8172	CONDITIONAL	CMTR1	19	0.9047619047619048	False	82853f218cfbc1ef5e47c65409b3402358491e11f96055767fc587b6d60ae28d	2189770529	4000	19	0.2033023735810113	0.4509803921568627	0.1404540763673891	0.0	358	0.8917871794871794	UniProtKB:Q8N1G2	21	19	NA	21 distinct author paired-case keys;protected clinical identity and aliquot level not reverified	19	0.3105263157894736	4000_whole_unit_percentile_bootstrap	9999_patient_unit_permutation_plus_one	9999	True	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2	author_available_value_mask	True	NOT_SUPPORTED_THIS_TEST
PDAC	CAMP_PDAC_GSE62452	03_PATIENT	20260922T112700Z_sop_v3_patient	PDAC_CAMP_source_SOP_v3	availability	KEGG:C00021	S-adenosylhomocysteine (SAH)	CMTR2	author_distinct_pair_key_tumor	19	21	Spearman_rho	0.1754385964912281	-0.3239214601769911	0.5893424511545294	0.473	0.9485186440677966	REL_CONDITIONAL_SUPPLEMENT_AVAILABLE	342	DONE	Author-confirmed distinct pair-key tumor units;exploratory association	CAMP_plus_GEO_author_pair_table	7defdcf2c4682fbd	CONDITIONAL	CMTR2	19	0.9047619047619048	False	b6addfa83ffd34057c73e4edaafede817f69d406e0486c5d53cd76f1368263ed	3064848296	4000	19	0.0629514963880289	0.3044375644994839	0.1289989680082558	0.0	358	0.9928937853107344	UniProtKB:Q8IYT2	21	19	NA	21 distinct author paired-case keys;protected clinical identity and aliquot level not reverified	19	0.1754385964912281	4000_whole_unit_percentile_bootstrap	9999_patient_unit_permutation_plus_one	9999	True	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2	author_available_value_mask	True	NOT_SUPPORTED_THIS_TEST
PDAC	CAMP_PDAC_GSE62452	03_PATIENT	20260922T112700Z_sop_v3_patient	PDAC_CAMP_source_SOP_v3	availability	KEGG:C00021	S-adenosylhomocysteine (SAH)	COQ5	author_distinct_pair_key_tumor	19	21	Spearman_rho	0.0982456140350877	-0.388947329155476	0.571974116640414	0.6846	0.9857459627329194	REL_CONDITIONAL_SUPPLEMENT_AVAILABLE	342	DONE	Author-confirmed distinct pair-key tumor units;exploratory association	CAMP_plus_GEO_author_pair_table	d3b3f36a85f1f060	CONDITIONAL	COQ5	19	0.9047619047619048	False	cec7485cd2be34071c46a713957c875edf488bcdee665aaa38f32f539bfcad93	3469166684	4000	19	-0.0175438596491228	0.2734778121775025	0.1752321981424148	1.0	358	1.0	UniProtKB:Q5HYK3	21	19	NA	21 distinct author paired-case keys;protected clinical identity and aliquot level not reverified	19	0.0982456140350877	4000_whole_unit_percentile_bootstrap	9999_patient_unit_permutation_plus_one	9999	True	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2	author_available_value_mask	True	NOT_SUPPORTED_THIS_TEST
PDAC	CAMP_PDAC_GSE62452	03_PATIENT	20260922T112700Z_sop_v3_patient	PDAC_CAMP_source_SOP_v3	availability	KEGG:C00021	S-adenosylhomocysteine (SAH)	CSKMT	author_distinct_pair_key_tumor	0	21	Spearman_rho	NA	NA	NA	NA	NA	REL_CONDITIONAL_SUPPLEMENT_AVAILABLE	342	NOT_EVALUABLE	MISSING_OR_AMBIGUOUS	CAMP_plus_GEO_author_pair_table	d39675c0c9d07e67	CONDITIONAL	NA	19	0.9047619047619048	True	bcf5adc3722f6d441320cc9e19ec273b54287508b5c7697191fd2c278feb3001	3170217411	0	0	NA	NA	NA	NA	358	NA	UniProtKB:A8MUP2	21	0	NA	21 distinct author paired-case keys;protected clinical identity and aliquot level not reverified	19	NA	4000_whole_unit_percentile_bootstrap	9999_patient_unit_permutation_plus_one	9999	True	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2	author_available_value_mask	True	NOT_EVALUABLE
PDAC	CAMP_PDAC_GSE62452	03_PATIENT	20260922T112700Z_sop_v3_patient	PDAC_CAMP_source_SOP_v3	availability	KEGG:C00021	S-adenosylhomocysteine (SAH)	DCPH1	author_distinct_pair_key_tumor	19	21	Spearman_rho	-0.1508771929824561	-0.6281864330979885	0.4234506264701647	0.5398	0.9645108808290155	REL_CONDITIONAL_SUPPLEMENT_AVAILABLE	342	DONE	Author-confirmed distinct pair-key tumor units;exploratory association	CAMP_plus_GEO_author_pair_table	5aa57ae1bac50dcc	CONDITIONAL	ARMT1	19	0.9047619047619048	False	135048922244a2e1eab73d36c032dd665574c63f4c74700d2e1b0f097b8b9bb6	324028562	4000	19	-0.2693498452012384	-0.001031991744066	0.1498452012383901	0.0	358	1.0	UniProtKB:Q9H993	21	19	NA	21 distinct author paired-case keys;protected clinical identity and aliquot level not reverified	19	-0.1508771929824561	4000_whole_unit_percentile_bootstrap	9999_patient_unit_permutation_plus_one	9999	True	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2	author_available_value_mask	True	NOT_SUPPORTED_THIS_TEST
PDAC	CAMP_PDAC_GSE62452	03_PATIENT	20260922T112700Z_sop_v3_patient	PDAC_CAMP_source_SOP_v3	availability	KEGG:C00021	S-adenosylhomocysteine (SAH)	DIMT1	author_distinct_pair_key_tumor	19	21	Spearman_rho	0.0912280701754386	-0.4402125775022144	0.590067971405133	0.7141	0.9857459627329194	REL_CONDITIONAL_SUPPLEMENT_AVAILABLE	342	DONE	Author-confirmed distinct pair-key tumor units;exploratory association	CAMP_plus_GEO_author_pair_table	7e7b02f16664a66c	CONDITIONAL	DIMT1	19	0.9047619047619048	False	0dc8e588ccfc11575171de5c67f9a0592886b69c08191dc7b199aa1557a25379	231269768	4000	19	-0.0257997936016511	0.2672858617131063	0.1760577915376677	3.0	358	1.0	UniProtKB:Q9UNQ2	21	19	NA	21 distinct author paired-case keys;protected clinical identity and aliquot level not reverified	19	0.0912280701754386	4000_whole_unit_percentile_bootstrap	9999_patient_unit_permutation_plus_one	9999	True	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2	author_available_value_mask	True	NOT_SUPPORTED_THIS_TEST
PDAC	CAMP_PDAC_GSE62452	03_PATIENT	20260922T112700Z_sop_v3_patient	PDAC_CAMP_source_SOP_v3	availability	KEGG:C00021	S-adenosylhomocysteine (SAH)	DNMT1	author_distinct_pair_key_tumor	19	21	Spearman_rho	0.0561403508771929	-0.4698856074002243	0.5553783815321337	0.8175	0.9857459627329194	REL_CONDITIONAL_SUPPLEMENT_AVAILABLE	342	DONE	Author-confirmed distinct pair-key tumor units;exploratory association	CAMP_plus_GEO_author_pair_table	0d2e31918a0f0a17	CONDITIONAL	DNMT1	19	0.9047619047619048	False	03f6cd5e89aab775cbcb95f31e90f3315d6eeee0817218b22affea8eaf0572f5	66506078	4000	19	-0.0773993808049535	0.1991744066047472	0.1430340557275542	3.0	358	1.0	UniProtKB:P26358	21	19	NA	21 distinct author paired-case keys;protected clinical identity and aliquot level not reverified	19	0.0561403508771929	4000_whole_unit_percentile_bootstrap	9999_patient_unit_permutation_plus_one	9999	True	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2	author_available_value_mask	True	NOT_SUPPORTED_THIS_TEST
PDAC	CAMP_PDAC_GSE62452	03_PATIENT	20260922T112700Z_sop_v3_patient	PDAC_CAMP_source_SOP_v3	availability	KEGG:C00021	S-adenosylhomocysteine (SAH)	DNMT3A	author_distinct_pair_key_tumor	19	21	Spearman_rho	0.5263157894736842	0.0168125548696012	0.8563891748646382	0.021	0.3264545454545455	REL_CONDITIONAL_SUPPLEMENT_AVAILABLE	342	DONE	Author-confirmed distinct pair-key tumor units;exploratory association	CAMP_plus_GEO_author_pair_table	d0108dacf3083c61	CONDITIONAL	DNMT3A	19	0.9047619047619048	False	24379f9cce4ae38af7b50eceb0e2202ca5928f23991880830cbe6af17d5a0755	607625116	4000	19	0.4427244582043343	0.6738906088751291	0.1475748194014449	0.0	358	0.3417272727272727	UniProtKB:Q9Y6K1	21	19	NA	21 distinct author paired-case keys;protected clinical identity and aliquot level not reverified	19	0.5263157894736842	4000_whole_unit_percentile_bootstrap	9999_patient_unit_permutation_plus_one	9999	True	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2	author_available_value_mask	True	NOMINAL_EXPLORATORY
PDAC	CAMP_PDAC_GSE62452	03_PATIENT	20260922T112700Z_sop_v3_patient	PDAC_CAMP_source_SOP_v3	availability	KEGG:C00021	S-adenosylhomocysteine (SAH)	DNMT3B	author_distinct_pair_key_tumor	19	21	Spearman_rho	0.1947368421052631	-0.3032954930931157	0.6410381543921918	0.4233	0.9325490445859873	REL_CONDITIONAL_SUPPLEMENT_AVAILABLE	342	DONE	Author-confirmed distinct pair-key tumor units;exploratory association	CAMP_plus_GEO_author_pair_table	58e8095999312d6d	CONDITIONAL	DNMT3B	19	0.9047619047619048	False	6ba0c343467d77b4ced8ad5ee7ee4ef51788df671896987cce68570db745788a	1805697859	4000	19	0.0815273477812177	0.327141382868937	0.1324045407636739	0.0	358	0.976177070063694	UniProtKB:Q9UBC3	21	19	NA	21 distinct author paired-case keys;protected clinical identity and aliquot level not reverified	19	0.1947368421052631	4000_whole_unit_percentile_bootstrap	9999_patient_unit_permutation_plus_one	9999	True	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2	author_available_value_mask	True	NOT_SUPPORTED_THIS_TEST
PDAC	CAMP_PDAC_GSE62452	03_PATIENT	20260922T112700Z_sop_v3_patient	PDAC_CAMP_source_SOP_v3	availability	KEGG:C00021	S-adenosylhomocysteine (SAH)	DOT1L	author_distinct_pair_key_tumor	19	21	Spearman_rho	0.1543859649122806	-0.326848360277537	0.5505974213781828	0.5222	0.9623806451612902	REL_CONDITIONAL_SUPPLEMENT_AVAILABLE	342	DONE	Author-confirmed distinct pair-key tumor units;exploratory association	CAMP_plus_GEO_author_pair_table	6488d47e041a53f5	CONDITIONAL	DOT1L	19	0.9047619047619048	False	0af22db6b62c9887f1ee4c0eb7d68d876dfa6e8271f7cec763c2f019a22b70c6	183643574	4000	19	0.0196078431372549	0.2549019607843137	0.1347781217750258	0.0	358	1.0	UniProtKB:Q8TEK3	21	19	NA	21 distinct author paired-case keys;protected clinical identity and aliquot level not reverified	19	0.1543859649122806	4000_whole_unit_percentile_bootstrap	9999_patient_unit_permutation_plus_one	9999	True	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2	author_available_value_mask	True	NOT_SUPPORTED_THIS_TEST
PDAC	CAMP_PDAC_GSE62452	03_PATIENT	20260922T112700Z_sop_v3_patient	PDAC_CAMP_source_SOP_v3	availability	KEGG:C00021	S-adenosylhomocysteine (SAH)	DPH5	author_distinct_pair_key_tumor	19	21	Spearman_rho	0.0596491228070175	-0.4933665480427046	0.5688047655920864	0.8064	0.9857459627329194	REL_CONDITIONAL_SUPPLEMENT_AVAILABLE	342	DONE	Author-confirmed distinct pair-key tumor units;exploratory association	CAMP_plus_GEO_author_pair_table	9abb1d83acae9107	CONDITIONAL	DPH5	19	0.9047619047619048	False	f8e70aec14888a594ddfae275f9d465b9820082e8a26b67d1d949fca5bdf851d	4175891180	4000	19	-0.1062951496388028	0.1413828689370485	0.1659442724458204	3.0	358	1.0	UniProtKB:Q9H2P9	21	19	NA	21 distinct author paired-case keys;protected clinical identity and aliquot level not reverified	19	0.0596491228070175	4000_whole_unit_percentile_bootstrap	9999_patient_unit_permutation_plus_one	9999	True	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2	author_available_value_mask	True	NOT_SUPPORTED_THIS_TEST
PDAC	CAMP_PDAC_GSE62452	03_PATIENT	20260922T112700Z_sop_v3_patient	PDAC_CAMP_source_SOP_v3	availability	KEGG:C00021	S-adenosylhomocysteine (SAH)	EEF1AKMT1	author_distinct_pair_key_tumor	19	21	Spearman_rho	0.0035087719298245	-0.422760934331028	0.4632742369133547	0.9913	0.9971311764705881	REL_CONDITIONAL_SUPPLEMENT_AVAILABLE	342	DONE	Author-confirmed distinct pair-key tumor units;exploratory association	CAMP_plus_GEO_author_pair_table	bb281f5583f84654	CONDITIONAL	EEF1AKMT1	19	0.9047619047619048	False	df9f59fd7032c587fadfe0d20211b8fba6f5af117baf19398352683243697fae	3751762429	4000	19	-0.1001031991744066	0.1269349845201238	0.1234262125902992	11.0	358	1.0	UniProtKB:Q8WVE0	21	19	NA	21 distinct author paired-case keys;protected clinical identity and aliquot level not reverified	19	0.0035087719298245	4000_whole_unit_percentile_bootstrap	9999_patient_unit_permutation_plus_one	9999	True	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2	author_available_value_mask	True	NOT_SUPPORTED_THIS_TEST
PDAC	CAMP_PDAC_GSE62452	03_PATIENT	20260922T112700Z_sop_v3_patient	PDAC_CAMP_source_SOP_v3	availability	KEGG:C00021	S-adenosylhomocysteine (SAH)	EEF1AKMT2	author_distinct_pair_key_tumor	19	21	Spearman_rho	-0.019298245614035	-0.5445838611818189	0.560956772673734	0.9414	0.9892975609756097	REL_CONDITIONAL_SUPPLEMENT_AVAILABLE	342	DONE	Author-confirmed distinct pair-key tumor units;exploratory association	CAMP_plus_GEO_author_pair_table	aaa126ebb591e1de	CONDITIONAL	EEF1AKMT2	19	0.9047619047619048	False	8674f7fa5ca0917dfe088a33405956b40844869c565e92bdf34f3811fcadbb07	2255812602	4000	19	-0.1620227038183694	0.153766769865841	0.1730650154798761	5.0	358	1.0	UniProtKB:Q5JPI9	21	19	NA	21 distinct author paired-case keys;protected clinical identity and aliquot level not reverified	19	-0.019298245614035	4000_whole_unit_percentile_bootstrap	9999_patient_unit_permutation_plus_one	9999	True	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2	author_available_value_mask	True	NOT_SUPPORTED_THIS_TEST
PDAC	CAMP_PDAC_GSE62452	03_PATIENT	20260922T112700Z_sop_v3_patient	PDAC_CAMP_source_SOP_v3	availability	KEGG:C00021	S-adenosylhomocysteine (SAH)	EEF1AKMT3	author_distinct_pair_key_tumor	19	21	Spearman_rho	0.0473684210526315	-0.3702281668350968	0.4601889235776938	0.8435	0.9857459627329194	REL_CONDITIONAL_SUPPLEMENT_AVAILABLE	342	DONE	Author-confirmed distinct pair-key tumor units;exploratory association	CAMP_plus_GEO_author_pair_table	348f6feea4da43e6	CONDITIONAL	EEF1AKMT3	19	0.9047619047619048	False	0deb9e0b37d6c7d8ec2392ee25153e00d567cecdd9b474727171ffcdeefb3a39	233545227	4000	19	-0.0691434468524251	0.1785345717234261	0.1311661506707946	2.0	358	1.0	UniProtKB:Q96AZ1	21	19	NA	21 distinct author paired-case keys;protected clinical identity and aliquot level not reverified	19	0.0473684210526315	4000_whole_unit_percentile_bootstrap	9999_patient_unit_permutation_plus_one	9999	True	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2	author_available_value_mask	True	NOT_SUPPORTED_THIS_TEST
PDAC	CAMP_PDAC_GSE62452	03_PATIENT	20260922T112700Z_sop_v3_patient	PDAC_CAMP_source_SOP_v3	availability	KEGG:C00021	S-adenosylhomocysteine (SAH)	EEF1AKMT4	author_distinct_pair_key_tumor	0	21	Spearman_rho	NA	NA	NA	NA	NA	REL_CONDITIONAL_SUPPLEMENT_AVAILABLE	342	NOT_EVALUABLE	MISSING_OR_AMBIGUOUS	CAMP_plus_GEO_author_pair_table	99d42b627adc126c	CONDITIONAL	NA	19	0.9047619047619048	True	263a5d2a8373f4b2ee1484b7a732e19abb03f1c70ffebed4d0632a762075c66d	641359146	0	0	NA	NA	NA	NA	358	NA	UniProtKB:P0DPD7	21	0	NA	21 distinct author paired-case keys;protected clinical identity and aliquot level not reverified	19	NA	4000_whole_unit_percentile_bootstrap	9999_patient_unit_permutation_plus_one	9999	True	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2	author_available_value_mask	True	NOT_EVALUABLE
PDAC	CAMP_PDAC_GSE62452	03_PATIENT	20260922T112700Z_sop_v3_patient	PDAC_CAMP_source_SOP_v3	availability	KEGG:C00021	S-adenosylhomocysteine (SAH)	EEF2KMT	author_distinct_pair_key_tumor	19	21	Spearman_rho	-0.2	-0.6478036826858208	0.2785552702372219	0.4093	0.9325490445859873	REL_CONDITIONAL_SUPPLEMENT_AVAILABLE	342	DONE	Author-confirmed distinct pair-key tumor units;exploratory association	CAMP_plus_GEO_author_pair_table	9d91985077a33748	CONDITIONAL	EEF2KMT	19	0.9047619047619048	False	a2e415d07d47649cfa6cbc5e3d22ad4e1150324ca1df87d1c79bb2ad4a63fa2e	2732856784	4000	19	-0.3663570691434469	-0.1166150670794633	0.1663570691434469	0.0	358	0.976177070063694	UniProtKB:Q96G04	21	19	NA	21 distinct author paired-case keys;protected clinical identity and aliquot level not reverified	19	-0.2	4000_whole_unit_percentile_bootstrap	9999_patient_unit_permutation_plus_one	9999	True	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2	author_available_value_mask	True	NOT_SUPPORTED_THIS_TEST
PDAC	CAMP_PDAC_GSE62452	03_PATIENT	20260922T112700Z_sop_v3_patient	PDAC_CAMP_source_SOP_v3	availability	KEGG:C00021	S-adenosylhomocysteine (SAH)	EHMT1	author_distinct_pair_key_tumor	19	21	Spearman_rho	0.2526315789473684	-0.2441446603311777	0.6589708245203322	0.2931	0.9325490445859873	REL_CONDITIONAL_SUPPLEMENT_AVAILABLE	342	DONE	Author-confirmed distinct pair-key tumor units;exploratory association	CAMP_plus_GEO_author_pair_table	d5656ca0754c7076	CONDITIONAL	EHMT1	19	0.9047619047619048	False	150d41b4b60e6fdfd14420129b85349447e4f1c0fc4d70bb743145e20487789f	353190324	4000	19	0.1475748194014448	0.3973168214654283	0.1446852425180598	0.0	358	0.976177070063694	UniProtKB:Q9H9B1	21	19	NA	21 distinct author paired-case keys;protected clinical identity and aliquot level not reverified	19	0.2526315789473684	4000_whole_unit_percentile_bootstrap	9999_patient_unit_permutation_plus_one	9999	True	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2	author_available_value_mask	True	NOT_SUPPORTED_THIS_TEST
PDAC	CAMP_PDAC_GSE62452	03_PATIENT	20260922T112700Z_sop_v3_patient	PDAC_CAMP_source_SOP_v3	availability	KEGG:C00021	S-adenosylhomocysteine (SAH)	EHMT2	author_distinct_pair_key_tumor	19	21	Spearman_rho	0.4087719298245613	-0.0266645757847505	0.7142857142857143	0.0897	0.6972136363636364	REL_CONDITIONAL_SUPPLEMENT_AVAILABLE	342	DONE	Author-confirmed distinct pair-key tumor units;exploratory association	CAMP_plus_GEO_author_pair_table	fc7cba50b4e1a869	CONDITIONAL	EHMT2	19	0.9047619047619048	False	ab5cc803ed95e85bc8b3f47c27bc2b77a0c456bcd22403f222a5c5287407f21c	2874984451	4000	19	0.3457172342621259	0.5273477812177503	0.1185758513931889	0.0	358	0.7298318181818182	UniProtKB:Q96KQ7	21	19	NA	21 distinct author paired-case keys;protected clinical identity and aliquot level not reverified	19	0.4087719298245613	4000_whole_unit_percentile_bootstrap	9999_patient_unit_permutation_plus_one	9999	True	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2	author_available_value_mask	True	NOT_SUPPORTED_THIS_TEST
PDAC	CAMP_PDAC_GSE62452	03_PATIENT	20260922T112700Z_sop_v3_patient	PDAC_CAMP_source_SOP_v3	availability	KEGG:C00021	S-adenosylhomocysteine (SAH)	EMG1	author_distinct_pair_key_tumor	19	21	Spearman_rho	0.0385964912280701	-0.4358680954537673	0.5040554174067498	0.8728	0.9857459627329194	REL_CONDITIONAL_SUPPLEMENT_AVAILABLE	342	DONE	Author-confirmed distinct pair-key tumor units;exploratory association	CAMP_plus_GEO_author_pair_table	618c524cc526c7b5	CONDITIONAL	EMG1	19	0.9047619047619048	False	767c5b24ee25c2df62070ca45e53b0443281aa927fb5fd190ad55ab8d2ca304f	1987861284	4000	19	-0.0629514963880289	0.1702786377708978	0.1316821465428276	6.0	358	1.0	UniProtKB:Q92979	21	19	NA	21 distinct author paired-case keys;protected clinical identity and aliquot level not reverified	19	0.0385964912280701	4000_whole_unit_percentile_bootstrap	9999_patient_unit_permutation_plus_one	9999	True	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2	author_available_value_mask	True	NOT_SUPPORTED_THIS_TEST
PDAC	CAMP_PDAC_GSE62452	03_PATIENT	20260922T112700Z_sop_v3_patient	PDAC_CAMP_source_SOP_v3	availability	KEGG:C00021	S-adenosylhomocysteine (SAH)	ETFBKMT	author_distinct_pair_key_tumor	19	21	Spearman_rho	0.1771929824561403	-0.3646038507746307	0.6601233012516007	0.4618	0.9485186440677966	REL_CONDITIONAL_SUPPLEMENT_AVAILABLE	342	DONE	Author-confirmed distinct pair-key tumor units;exploratory association	CAMP_plus_GEO_author_pair_table	ea23edd5a0f38151	CONDITIONAL	ETFBKMT	19	0.9047619047619048	False	d4ddb1b1228bdaae8b5922208bc2859aea2d20278271880e85929ffd90daad5b	3571298737	4000	19	0.0505675954592363	0.3374613003095975	0.1602683178534572	0.0	358	0.9928937853107344	UniProtKB:Q8IXQ9	21	19	NA	21 distinct author paired-case keys;protected clinical identity and aliquot level not reverified	19	0.1771929824561403	4000_whole_unit_percentile_bootstrap	9999_patient_unit_permutation_plus_one	9999	True	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2	author_available_value_mask	True	NOT_SUPPORTED_THIS_TEST
PDAC	CAMP_PDAC_GSE62452	03_PATIENT	20260922T112700Z_sop_v3_patient	PDAC_CAMP_source_SOP_v3	availability	KEGG:C00021	S-adenosylhomocysteine (SAH)	EZH1	author_distinct_pair_key_tumor	19	21	Spearman_rho	0.3192982456140351	-0.221350621669627	0.6646074135187884	0.1802	0.8519307692307692	REL_CONDITIONAL_SUPPLEMENT_AVAILABLE	342	DONE	Author-confirmed distinct pair-key tumor units;exploratory association	CAMP_plus_GEO_author_pair_table	bc4b1dc66fdfb8c8	CONDITIONAL	EZH1	19	0.9047619047619048	False	1c39eef2fe81733218c7568247c304534cbc24c48cbaaa362445e4cec3619b1c	473558770	4000	19	0.2136222910216718	0.4035087719298245	0.1056759545923632	0.0	358	0.8917871794871794	UniProtKB:Q92800	21	19	NA	21 distinct author paired-case keys;protected clinical identity and aliquot level not reverified	19	0.3192982456140351	4000_whole_unit_percentile_bootstrap	9999_patient_unit_permutation_plus_one	9999	True	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2	author_available_value_mask	True	NOT_SUPPORTED_THIS_TEST
PDAC	CAMP_PDAC_GSE62452	03_PATIENT	20260922T112700Z_sop_v3_patient	PDAC_CAMP_source_SOP_v3	availability	KEGG:C00021	S-adenosylhomocysteine (SAH)	EZH2	author_distinct_pair_key_tumor	19	21	Spearman_rho	0.031578947368421	-0.4781872951461799	0.5145656957928803	0.8963	0.9857459627329194	REL_CONDITIONAL_SUPPLEMENT_AVAILABLE	342	DONE	Author-confirmed distinct pair-key tumor units;exploratory association	CAMP_plus_GEO_author_pair_table	76bcda364a8ed16b	CONDITIONAL	EZH2	19	0.9047619047619048	False	0f789994956bd475c40e44aaa88a233f454d654b8eb9f400d9a025f1f61b3bc9	259561876	4000	19	-0.1083591331269349	0.1455108359133127	0.139938080495356	5.0	358	1.0	UniProtKB:Q15910	21	19	NA	21 distinct author paired-case keys;protected clinical identity and aliquot level not reverified	19	0.031578947368421	4000_whole_unit_percentile_bootstrap	9999_patient_unit_permutation_plus_one	9999	True	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2	author_available_value_mask	True	NOT_SUPPORTED_THIS_TEST
PDAC	CAMP_PDAC_GSE62452	03_PATIENT	20260922T112700Z_sop_v3_patient	PDAC_CAMP_source_SOP_v3	availability	KEGG:C00021	S-adenosylhomocysteine (SAH)	FBL	author_distinct_pair_key_tumor	19	21	Spearman_rho	0.2719298245614035	-0.265961914705495	0.69496929936497	0.26	0.9325490445859873	REL_CONDITIONAL_SUPPLEMENT_AVAILABLE	342	DONE	Author-confirmed distinct pair-key tumor units;exploratory association	CAMP_plus_GEO_author_pair_table	80dbbc9c66733334	CONDITIONAL	FBL	19	0.9047619047619048	False	0761292f29bfe8b1f0369f2e012e2493e69bcfe5eb4ef249b4ee3c039ed43744	123808047	4000	19	0.1434468524251805	0.3642930856553147	0.1284829721362229	0.0	358	0.976177070063694	UniProtKB:P22087	21	19	NA	21 distinct author paired-case keys;protected clinical identity and aliquot level not reverified	19	0.2719298245614035	4000_whole_unit_percentile_bootstrap	9999_patient_unit_permutation_plus_one	9999	True	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2	author_available_value_mask	True	NOT_SUPPORTED_THIS_TEST
