cohort	contrast	direction	pathway	universe_n	selected_n	term_n	overlap_n	p_value	genes	q_contrast	q_joint4
Pal2021_reprocessed	high_vs_zero	up	Pyrimidine metabolism	13204	1491	46	7	0.2587744877	AK9;CANT1;CTPS2;ENTPD5;RRM2;RRM2B;TYMS	0.6595314377	0.6932526692
Pal2021_reprocessed	high_vs_zero	up	Pyruvate metabolism	13204	1491	33	7	0.07162937862	ACSS1;ALDH2;ALDH9A1;DLD;GLO1;LDHA;PKM	0.3750774735	0.3991143038
Pal2021_reprocessed	high_vs_zero	up	RIG-I-like receptor signaling pathway	13204	1491	49	4	0.819229557	ATG5;DDX3X;MAPK13;TKFC	1	1
Pal2021_reprocessed	high_vs_zero	up	RNA degradation	13204	1491	68	6	0.7946119011	CNOT2;EXOSC3;HSPA9;HSPD1;LSM1;XRN2	1	1
Pal2021_reprocessed	high_vs_zero	up	RNA polymerase	13204	1491	31	3	0.6961653247	POLR3E;POLR3F;POLR3K	1	0.9770072244
Pal2021_reprocessed	high_vs_zero	up	RNA transport	13204	1491	152	16	0.656023311	EIF1AX;EIF3A;EIF4A1;EIF4EBP1;EIF4G2;EIF4G3;KPNB1;NUP153;NUP54;NUP58;RAE1;RNPS1;SAP18;STRAP;THOC2;UPF3A	0.9866042483	0.9597326111
Pal2021_reprocessed	high_vs_zero	up	Rap1 signaling pathway	13204	1491	147	23	0.06570550342	ACTG1;CALM1;CDH1;CRK;CTNND1;ENAH;EVL;FGFR3;FGFR4;GNAI1;GNAI3;GNAQ;HRAS;KITLG;MAGI3;MAPK1;MAPK13;MAPK3;NRAS;PFN2;PLCB1;RAP1B;VAV3	0.3570412261	0.3801415659
Pal2021_reprocessed	high_vs_zero	up	Ras signaling pathway	13204	1491	147	16	0.6014353627	CALM1;FGFR3;FGFR4;GNB1;GNB4;GRB2;HRAS;KITLG;MAPK1;MAPK3;NRAS;PAK4;PLA2G12A;PTPN11;RAB5A;RAP1B	0.9558625251	0.931461977
Pal2021_reprocessed	high_vs_zero	up	Regulation of actin cytoskeleton	13204	1491	156	27	0.01559276754	ACTG1;ACTR2;ACTR3;APC;CRK;DIAPH1;ENAH;EZR;FGFR3;FGFR4;GIT1;HRAS;IQGAP2;MAPK1;MAPK3;NCKAP1;NRAS;PAK4;PFN2;PPP1CC;PPP1R12C;PTK2;ROCK1;ROCK2;SSH2;VAV3;WASL	0.1427259484	0.1775328893
Pal2021_reprocessed	high_vs_zero	up	Regulation of lipolysis in adipocytes	13204	1491	37	4	0.6140323812	GNAI1;GNAI3;MGLL;PTGER3	0.9584895706	0.9384966987
Pal2021_reprocessed	high_vs_zero	up	Relaxin signaling pathway	13204	1491	95	14	0.1810687495	CREB1;CREB3L1;GNAI1;GNAI3;GNB1;GNB4;GRB2;HRAS;MAPK1;MAPK13;MAPK3;NRAS;PLCB1;TGFBR1	0.5458092167	0.592493717
Pal2021_reprocessed	high_vs_zero	up	Renal cell carcinoma	13204	1491	64	10	0.1809170673	CRK;GRB2;HIF1A;HRAS;MAPK1;MAPK3;NRAS;PAK4;PTPN11;RAP1B	0.5458092167	0.592493717
Pal2021_reprocessed	high_vs_zero	up	Renin secretion	13204	1491	44	9	0.05425862401	CACNA1D;CALM1;CLCA2;CREB1;GNAI1;GNAI3;GNAQ;ITPR1;PLCB1	0.3199314263	0.3510461464
Pal2021_reprocessed	high_vs_zero	up	Retinol metabolism	13204	1491	19	4	0.1594812465	DGAT1;RDH11;SDR16C5;UGT2B11	0.5226528467	0.5622197205
Pal2021_reprocessed	high_vs_zero	up	Retrograde endocannabinoid signaling	13204	1491	92	14	0.1517496741	CACNA1D;GNAI1;GNAI3;GNAQ;GNB1;GNB4;ITPR1;MAPK1;MAPK13;MAPK3;MGLL;NDUFA5;NDUFS1;PLCB1	0.5192478187	0.55793858
Pal2021_reprocessed	high_vs_zero	up	Rheumatoid arthritis	13204	1491	61	5	0.8334750203	ATP6V0E2;ATP6V1A;ATP6V1C1;ATP6V1G1;ATP6V1H	1	1
Pal2021_reprocessed	high_vs_zero	up	Ribosome	13204	1491	128	5	0.9992350223	MRPL13;MRPL15;MRPL3;MRPS10;RPL19	1	1
Pal2021_reprocessed	high_vs_zero	up	Ribosome biogenesis in eukaryotes	13204	1491	70	3	0.988981773	CSNK2A1;UTP14C;XRN2	1	1
Pal2021_reprocessed	high_vs_zero	up	SNARE interactions in vesicular transport	13204	1491	32	2	0.8906171449	STX11;STX16	1	1
Pal2021_reprocessed	high_vs_zero	up	Salivary secretion	13204	1491	54	7	0.4101591993	ATP2B1;CALM1;CST4;GNAQ;ITPR1;MUC5B;PLCB1	0.7981476312	0.8167977189
Pal2021_reprocessed	high_vs_zero	up	Salmonella infection	13204	1491	217	32	0.0689641376	ACTG1;ACTR10;ACTR2;ACTR3;ARL8A;ARL8B;CASP3;CSE1L;DCTN4;DYNC1H1;DYNC1LI2;DYNLT3;EXOC5;HRAS;HSP90AA1;HSP90B1;KPNA3;KPNA4;MAPK1;MAPK13;MAPK3;NCKAP1;PFN2;RAB5A;RAB7A;RHOB;ROCK2;TAB2;TUBA3D;TUBB;TUBB4B;WASL	0.3644343418	0.3911902182
Pal2021_reprocessed	high_vs_zero	up	Selenocompound metabolism	13204	1491	16	2	0.5536494734	KYAT3;SEPHS2	0.9216823604	0.9090352289
Pal2021_reprocessed	high_vs_zero	up	Serotonergic synapse	13204	1491	51	16	9.781983737e-05	CACNA1D;CASP3;CYP4X1;GNAI1;GNAI3;GNAQ;GNB1;GNB4;HRAS;ITPR1;MAOB;MAPK1;MAPK3;NRAS;PLCB1;SLC6A4	0.007043028291	0.005673550568
Pal2021_reprocessed	high_vs_zero	up	Shigellosis	13204	1491	212	37	0.004615591927	ACTG1;ACTR2;ACTR3;ATG5;BECN1;BNIP3;CAPN2;CRK;DIAPH1;FNBP1L;FOXO3;GSK3B;H3-3B;H3C10;HK2;ITPR1;MAPK1;MAPK13;MAPK3;MDM2;PFN2;PLCB1;PTK2;RBCK1;ROCK1;ROCK2;RPS6KB1;SEPTIN11;SEPTIN2;SEPTIN8;SEPTIN9;TAB2;UBE2N;UBE2V2;VDAC1;WASL;WIPI1	0.08704383769	0.09374588392
Pal2021_reprocessed	high_vs_zero	up	Signaling pathways regulating pluripotency of stem cells	13204	1491	97	15	0.128452245	APC;FGFR3;FGFR4;GRB2;GSK3B;HRAS;INHBB;JAK1;MAPK1;MAPK13;MAPK3;NRAS;REST;RIF1;SMAD5	0.4956531971	0.5164804305
Pal2021_reprocessed	high_vs_zero	up	Small cell lung cancer	13204	1491	78	5	0.9488788661	CASP3;CDKN1B;PTK2;RXRA;TRAF4	1	1
Pal2021_reprocessed	high_vs_zero	up	Sphingolipid metabolism	13204	1491	37	4	0.6140323812	ASAH1;CERS6;SMPD2;SPTLC1	0.9584895706	0.9384966987
Pal2021_reprocessed	high_vs_zero	up	Sphingolipid signaling pathway	13204	1491	101	23	0.0007297402573	ASAH1;BID;CERS6;CTSD;GNAI1;GNAI3;GNAQ;HRAS;MAPK1;MAPK13;MAPK3;NRAS;PDPK1;PLCB1;PPP2CA;PPP2R1A;PPP2R2C;PPP2R5A;PPP2R5E;ROCK1;ROCK2;SMPD2;SPTLC1	0.03002359916	0.02821662328
Pal2021_reprocessed	high_vs_zero	up	Spinocerebellar ataxia	13204	1491	114	24	0.001808389813	ADRM1;ATP2A2;ATP2A3;BECN1;GNAQ;ITPR1;PLCB1;PPIF;PSMC2;PSMC6;PSMD1;PSMD11;PSMD12;PSMD14;PSMD2;PSMD3;PSMD7;PUM2;RB1CC1;SLC25A4;VDAC1;VDAC3;WIPI1;XBP1	0.04781531794	0.05179585638
Pal2021_reprocessed	high_vs_zero	up	Spliceosome	13204	1491	129	10	0.928093945	CDC40;HNRNPK;HSPA6;HSPA8;PRPF4;PRPF40A;PRPF6;SLU7;SNRPB2;THOC2	1	1
Pal2021_reprocessed	high_vs_zero	up	Staphylococcus aureus infection	13204	1491	34	1	0.9830809382	KRT18	1	1
Pal2021_reprocessed	high_vs_zero	up	Starch and sucrose metabolism	13204	1491	19	5	0.05503450956	AGL;G6PC3;GPI;GYG1;HK2	0.3199314263	0.3530445724
Pal2021_reprocessed	high_vs_zero	up	Steroid biosynthesis	13204	1491	17	3	0.2998715714	DHCR7;MSMO1;SC5D	0.6936788157	0.737754025
Pal2021_reprocessed	high_vs_zero	up	Steroid hormone biosynthesis	13204	1491	21	3	0.4285751727	SRD5A3;STS;UGT2B11	0.8140083047	0.8345513231
Pal2021_reprocessed	high_vs_zero	up	Synaptic vesicle cycle	13204	1491	49	9	0.09520025182	ATP6V0E2;ATP6V1A;ATP6V1C1;ATP6V1G1;ATP6V1H;CLTC;CLTCL1;NAPA;SLC6A4	0.4188542326	0.4517543609
Pal2021_reprocessed	high_vs_zero	up	Systemic lupus erythematosus	13204	1491	61	5	0.8334750203	H2BC21;H3-3B;H3C10;MACROH2A1;RO60	1	1
Pal2021_reprocessed	high_vs_zero	up	T cell receptor signaling pathway	13204	1491	73	10	0.3075351051	GRB2;GSK3B;HRAS;MAPK1;MAPK13;MAPK3;NRAS;PAK4;PDPK1;VAV3	0.7085608823	0.7455118129
Pal2021_reprocessed	high_vs_zero	up	TGF-beta signaling pathway	13204	1491	70	14	0.02310953125	BAMBI;BMP7;INHBB;MAPK1;MAPK3;NBL1;PPP2CA;PPP2R1A;ROCK1;RPS6KB1;SMAD5;TFDP1;TGFBR1;ZFYVE16	0.1929143478	0.2233921354
Pal2021_reprocessed	high_vs_zero	up	TNF signaling pathway	13204	1491	93	8	0.8384463858	BAG4;CASP3;CREB1;CREB3L1;MAPK1;MAPK13;MAPK3;TAB2	1	1
Pal2021_reprocessed	high_vs_zero	up	Taste transduction	13204	1491	19	2	0.6493341096	PLCB1;SCNN1B	0.9842538082	0.9580344706
Pal2021_reprocessed	high_vs_zero	up	Terpenoid backbone biosynthesis	13204	1491	21	5	0.07987869969	GGPS1;HMGCR;ICMT;PCYOX1;PDSS2	0.3886768889	0.4167673202
Pal2021_reprocessed	high_vs_zero	up	Th1 and Th2 cell differentiation	13204	1491	66	5	0.8800792275	JAK1;MAPK1;MAPK13;MAPK3;STAT1	1	1
Pal2021_reprocessed	high_vs_zero	up	Th17 cell differentiation	13204	1491	76	9	0.4930852314	HIF1A;HSP90AA1;JAK1;MAPK1;MAPK13;MAPK3;RXRA;STAT1;TGFBR1	0.8632738398	0.8799674899
Pal2021_reprocessed	high_vs_zero	up	Thermogenesis	13204	1491	186	21	0.5351443042	ACSL3;ACTG1;ARID1A;ARID1B;COX14;CREB1;CREB3L1;FRS2;GRB2;HRAS;MAPK13;MGLL;NDUFA5;NDUFAF5;NDUFAF6;NDUFS1;NRAS;RHEB;RPS6KB1;SLC25A29;UQCRC2	0.898667986	0.8983609159
Pal2021_reprocessed	high_vs_zero	up	Thyroid cancer	13204	1491	33	9	0.009069130664	CDH1;HRAS;MAPK1;MAPK3;NCOA4;NRAS;RXRA;TFG;TPM3	0.1135612883	0.1315945559
Pal2021_reprocessed	high_vs_zero	up	Thyroid hormone signaling pathway	13204	1491	96	22	0.0008616013001	ACTG1;ATP2A2;ATP2A3;ESR1;GSK3B;HDAC2;HIF1A;HRAS;MAPK1;MAPK3;MDM2;MED1;MED13;NCOA2;NCOA3;NCOR1;NRAS;PDPK1;PLCB1;RHEB;RXRA;STAT1	0.0310176468	0.03172880978
Pal2021_reprocessed	high_vs_zero	up	Thyroid hormone synthesis	13204	1491	46	8	0.1415678338	CANX;CREB1;CREB3L1;GNAQ;HSP90B1;HSPA5;ITPR1;PLCB1	0.5128495113	0.5410829893
Pal2021_reprocessed	high_vs_zero	up	Tight junction	13204	1491	132	19	0.1596994809	ACTG1;ACTR2;ACTR3;CACNA1D;CLDN3;CLDN7;CLDN9;DLG3;EPB41L4B;ERBB2;EZR;LLGL2;OCLN;PPP2CA;PPP2R1A;PPP2R2C;ROCK1;ROCK2;TUBA3D	0.5226528467	0.5622197205
Pal2021_reprocessed	high_vs_zero	up	Toll-like receptor signaling pathway	13204	1491	67	5	0.8879316125	MAPK1;MAPK13;MAPK3;STAT1;TAB2	1	1
Pal2021_reprocessed	high_vs_zero	up	Toxoplasmosis	13204	1491	88	13	0.1898963168	CASP3;GNAI1;GNAI3;HSPA6;HSPA8;JAK1;MAPK1;MAPK13;MAPK3;PDPK1;PPIF;STAT1;TAB2	0.5502675231	0.5991807106
Pal2021_reprocessed	high_vs_zero	up	Transcriptional misregulation in cancer	13204	1491	124	16	0.3240890615	BMP2K;CCNT2;CDKN1B;H3-3B;H3C10;HDAC2;HPGD;JUP;MDM2;MLF1;NCOR1;PBX1;PTK2;RXRA;SIX1;SPINT1	0.7281283654	0.7595286859
Pal2021_reprocessed	high_vs_zero	up	Tryptophan metabolism	13204	1491	30	7	0.04581616761	ALDH2;ALDH9A1;AOC1;DHTKD1;DLD;KYAT3;MAOB	0.3068617737	0.3295067734
Pal2021_reprocessed	high_vs_zero	up	Tuberculosis	13204	1491	126	16	0.3480028701	ATP6V1H;BID;CALM1;CASP3;CREB1;CTSD;HSPA9;HSPD1;JAK1;LAMP1;MAPK1;MAPK13;MAPK3;RAB5A;RAB7A;STAT1	0.7507477647	0.775568356
Pal2021_reprocessed	high_vs_zero	up	Type I diabetes mellitus	13204	1491	23	1	0.9366013692	HSPD1	1	1
Pal2021_reprocessed	high_vs_zero	up	Type II diabetes mellitus	13204	1491	31	6	0.1299368624	CACNA1D;HK2;MAPK1;MAPK3;PKM;SOCS2	0.4956531971	0.5197474498
Pal2021_reprocessed	high_vs_zero	up	Tyrosine metabolism	13204	1491	16	5	0.02744899596	ALDH3B2;HGD;MAOB;TAT;TH	0.210808289	0.2425094703
Pal2021_reprocessed	high_vs_zero	up	Ubiquitin mediated proteolysis	13204	1491	133	25	0.007069792668	ANAPC13;ANAPC7;BIRC6;CDC16;CUL3;CUL4A;HUWE1;MDM2;RCHY1;RHOBTB1;TRIP12;UBA2;UBA6;UBE2B;UBE2C;UBE2E2;UBE2E3;UBE2G1;UBE2H;UBE2K;UBE2N;UBE2Q2;UBE2R2;UBE2W;WWP1	0.09932196528	0.1146987342
Pal2021_reprocessed	high_vs_zero	up	VEGF signaling pathway	13204	1491	47	6	0.4409520654	HRAS;MAPK1;MAPK13;MAPK3;NRAS;PTK2	0.8173240061	0.8446577585
Pal2021_reprocessed	high_vs_zero	up	Valine, leucine and isoleucine degradation	13204	1491	41	7	0.1742206319	ACADS;ACADSB;ALDH2;ALDH9A1;DLD;HADHB;PCCA	0.5337823617	0.582409029
Pal2021_reprocessed	high_vs_zero	up	Various types of N-glycan biosynthesis	13204	1491	37	4	0.6140323812	MAN1A2;MAN1B1;RPN1;RPN2	0.9584895706	0.9384966987
Pal2021_reprocessed	high_vs_zero	up	Vascular smooth muscle contraction	13204	1491	86	12	0.2614990804	CACNA1D;CALM1;GNAQ;ITPR1;MAPK1;MAPK3;PLA2G12A;PLCB1;PPP1CC;PPP1R12C;ROCK1;ROCK2	0.6602462229	0.697330881
Pal2021_reprocessed	high_vs_zero	up	Vasopressin-regulated water reabsorption	13204	1491	37	7	0.1170660365	AQP3;CREB1;CREB3L1;DCTN4;DYNC1H1;DYNC1LI2;RAB5A	0.468264146	0.4920166751
Pal2021_reprocessed	high_vs_zero	up	Vibrio cholerae infection	13204	1491	44	6	0.3779135958	ACTG1;ATP6V0E2;ATP6V1A;ATP6V1C1;ATP6V1G1;ATP6V1H	0.7728666271	0.7989297261
Pal2021_reprocessed	high_vs_zero	up	Viral carcinogenesis	13204	1491	162	26	0.04075891094	CASP3;CDKN1B;CREB1;CREB3L1;DDX3X;EIF2AK2;GRB2;GTF2E1;GTF2H3;H2BC21;HDAC2;HNRNPK;HRAS;JAK1;MAPK1;MAPK3;MDM2;NRAS;PKM;USP7;VDAC3;YWHAB;YWHAG;YWHAH;YWHAQ;YWHAZ	0.2863064964	0.3080152228
Pal2021_reprocessed	high_vs_zero	up	Viral myocarditis	13204	1491	41	5	0.4995324714	ACTG1;BID;CASP3;EIF4G2;EIF4G3	0.8640561668	0.8846681937
Pal2021_reprocessed	high_vs_zero	up	Viral protein interaction with cytokine and cytokine receptor	13204	1491	34	3	0.7550941773	CXCL13;IL20;IL20RA	1	1
Pal2021_reprocessed	high_vs_zero	up	Wnt signaling pathway	13204	1491	118	13	0.5812911382	APC;BAMBI;CACYBP;CSNK1A1;CSNK2A1;CTBP2;DAAM1;GSK3B;NLK;PLCB1;RNF43;ROCK2;TBL1X	0.9458296487	0.9217645926
Pal2021_reprocessed	high_vs_zero	up	Yersinia infection	13204	1491	117	15	0.3410336804	ACTG1;ACTR2;ACTR3;CRK;GNAQ;GSK3B;MAPK1;MAPK13;MAPK3;PTK2;ROCK1;ROCK2;TAB2;VAV3;WASL	0.7440734846	0.7677743938
Pal2021_reprocessed	high_vs_zero	up	beta-Alanine metabolism	13204	1491	21	5	0.07987869969	ACADS;ACOX3;ALDH2;ALDH3B2;ALDH9A1	0.3886768889	0.4167673202
Pal2021_reprocessed	high_vs_zero	up	cAMP signaling pathway	13204	1491	123	18	0.1507418176	ACOX3;ATP2A2;ATP2A3;ATP2B1;CACNA1D;CALM1;CREB1;CREB3L1;GNAI1;GNAI3;MAPK1;MAPK3;PPP1CC;PTGER3;RAP1B;ROCK1;ROCK2;VAV3	0.5192478187	0.5559952574
Pal2021_reprocessed	high_vs_zero	up	cGMP-PKG signaling pathway	13204	1491	105	23	0.001281530026	ATP2A2;ATP2A3;ATP2B1;CACNA1D;CALM1;CREB1;CREB3L1;GNAI1;GNAI3;GNAQ;GTF2I;ITPR1;MAPK1;MAPK3;PDE5A;PLCB1;PPIF;PPP1CC;ROCK1;ROCK2;SLC25A4;VDAC1;VDAC3	0.04100896084	0.04308912552
Pal2021_reprocessed	high_vs_zero	up	mRNA surveillance pathway	13204	1491	84	16	0.02450851028	CPSF6;CSTF1;ETF1;GSPT1;HBS1L;MSI2;PPP1CC;PPP2CA;PPP2R1A;PPP2R2C;PPP2R5A;PPP2R5E;RNPS1;SAP18;SMG1;UPF3A	0.1983277119	0.2274389754
Pal2021_reprocessed	high_vs_zero	up	mTOR signaling pathway	13204	1491	130	20	0.09344203335	ATP6V1A;ATP6V1C1;ATP6V1G1;ATP6V1H;CAB39;CLIP1;DDIT4;DEPTOR;EIF4EBP1;GRB2;GSK3B;HRAS;LPIN2;MAPK1;MAPK3;NRAS;PDPK1;RHEB;RPS6KB1;WDR24	0.4188542326	0.4488312989
Pal2021_reprocessed	high_vs_zero	up	p53 signaling pathway	13204	1491	67	9	0.3429938188	BID;CASP3;CCNG2;MDM2;PERP;RCHY1;RRM2;RRM2B;SESN1	0.7455261873	0.7695799416
Pal2021_reprocessed	high_vs_zero	down	ABC transporters	13204	282	26	0	1		1	1
Pal2021_reprocessed	high_vs_zero	down	AGE-RAGE signaling pathway in diabetic complications	13204	282	82	4	0.09829046858	CCL2;CCND1;MMP2;PLCG2	0.4256790218	0.4550886788
Pal2021_reprocessed	high_vs_zero	down	AMPK signaling pathway	13204	282	95	2	0.605711496	CCND1;INSR	0.9558625251	0.9331013749
Pal2021_reprocessed	high_vs_zero	down	Acute myeloid leukemia	13204	282	55	3	0.1127655419	BCL2A1;CCND1;DUSP6	0.4672874254	0.4881009871
Pal2021_reprocessed	high_vs_zero	down	Adherens junction	13204	282	65	2	0.4058576183	CTNNB1;INSR	0.7944685173	0.8137717031
Pal2021_reprocessed	high_vs_zero	down	Adipocytokine signaling pathway	13204	282	48	0	1		1	1
Pal2021_reprocessed	high_vs_zero	down	Adrenergic signaling in cardiomyocytes	13204	282	91	1	0.8607320729	CALML3	1	1
Pal2021_reprocessed	high_vs_zero	down	African trypanosomiasis	13204	282	18	0	1		1	1
Pal2021_reprocessed	high_vs_zero	down	Alanine, aspartate and glutamate metabolism	13204	282	26	0	1		1	1
Pal2021_reprocessed	high_vs_zero	down	Alcoholism	13204	282	105	4	0.1867929926	CALML3;H2AC19;H2BC12;NTRK2	0.5489426722	0.5953321179
Pal2021_reprocessed	high_vs_zero	down	Aldosterone synthesis and secretion	13204	282	62	2	0.3831884615	CALML3;NR4A1	0.775672547	0.8037949644
Pal2021_reprocessed	high_vs_zero	down	Aldosterone-regulated sodium reabsorption	13204	282	22	1	0.3783200357	INSR	0.7728666271	0.7989297261
Pal2021_reprocessed	high_vs_zero	down	Allograft rejection	13204	282	18	2	0.05554365039	HLA-DQA1;HLA-DRB1	0.3199314263	0.3530445724
Pal2021_reprocessed	high_vs_zero	down	Alzheimer disease	13204	282	287	8	0.2713012911	APOE;CALML3;COX6C;COX7A1;CTNNB1;INSR;NDUFA13;NDUFB1	0.6658105169	0.7056266764
Pal2021_reprocessed	high_vs_zero	down	Amino sugar and nucleotide sugar metabolism	13204	282	42	1	0.5967281074	GMDS	0.9547649718	0.9295827299
Pal2021_reprocessed	high_vs_zero	down	Aminoacyl-tRNA biosynthesis	13204	282	44	0	1		1	1
Pal2021_reprocessed	high_vs_zero	down	Amoebiasis	13204	282	61	2	0.375549363	CXCL2;CXCL3	0.7728666271	0.7986017619
Pal2021_reprocessed	high_vs_zero	down	Amphetamine addiction	13204	282	44	2	0.2417710724	CALML3;GRIA2	0.6301363696	0.6726623009
Pal2021_reprocessed	high_vs_zero	down	Amyotrophic lateral sclerosis	13204	282	289	6	0.5855523636	COX6C;COX7A1;GRIA2;NDUFA13;NDUFB1;SOD1	0.945893995	0.9235088263
Pal2021_reprocessed	high_vs_zero	down	Antigen processing and presentation	13204	282	50	4	0.0217405698	CD74;HLA-DQA1;HLA-DRB1;HSPA4	0.1841554147	0.2173431086
Pal2021_reprocessed	high_vs_zero	down	Apelin signaling pathway	13204	282	94	5	0.05074418237	ACTA2;CALML3;CCN2;CCND1;PLAT	0.317702707	0.339442755
Pal2021_reprocessed	high_vs_zero	down	Apoptosis	13204	282	120	4	0.2544467774	BCL2A1;BIRC3;CTSK;SEPTIN4	0.6513837502	0.6902620462
Pal2021_reprocessed	high_vs_zero	down	Arachidonic acid metabolism	13204	282	28	0	1		1	1
Pal2021_reprocessed	high_vs_zero	down	Arginine and proline metabolism	13204	282	35	0	1		1	1
Pal2021_reprocessed	high_vs_zero	down	Arrhythmogenic right ventricular cardiomyopathy	13204	282	40	1	0.5788780939	CTNNB1	0.9445716207	0.9198610807
Pal2021_reprocessed	high_vs_zero	down	Autoimmune thyroid disease	13204	282	18	3	0.006200912008	CGA;HLA-DQA1;HLA-DRB1	0.0939927715	0.1081662847
Pal2021_reprocessed	high_vs_zero	down	Autophagy	13204	282	127	0	1		1	1
Pal2021_reprocessed	high_vs_zero	down	Axon guidance	13204	282	134	5	0.1591553361	BMPR1B;EFNA5;PARD6A;PLCG2;SEMA5A	0.5226528467	0.5622197205
Pal2021_reprocessed	high_vs_zero	down	B cell receptor signaling pathway	13204	282	55	1	0.6957271075	PLCG2	1	0.9770072244
Pal2021_reprocessed	high_vs_zero	down	Bacterial invasion of epithelial cells	13204	282	70	1	0.7802363632	CTNNB1	1	1
Pal2021_reprocessed	high_vs_zero	down	Basal cell carcinoma	13204	282	40	1	0.5788780939	CTNNB1	0.9445716207	0.9198610807
Pal2021_reprocessed	high_vs_zero	down	Basal transcription factors	13204	282	39	0	1		1	1
Pal2021_reprocessed	high_vs_zero	down	Base excision repair	13204	282	32	0	1		1	1
Pal2021_reprocessed	high_vs_zero	down	Bile secretion	13204	282	33	2	0.156196214	AQP1;CA2	0.5226528467	0.5622197205
Pal2021_reprocessed	high_vs_zero	down	Biosynthesis of unsaturated fatty acids	13204	282	24	1	0.4046354705	FADS2	0.7944685173	0.8134785889
Pal2021_reprocessed	high_vs_zero	down	Bladder cancer	13204	282	39	2	0.2023145549	CCND1;MMP2	0.569379429	0.6162110178
Pal2021_reprocessed	high_vs_zero	down	Breast cancer	13204	282	102	2	0.6443942763	CCND1;CTNNB1	0.97934328	0.9570659721
Pal2021_reprocessed	high_vs_zero	down	Butanoate metabolism	13204	282	20	0	1		1	1
Pal2021_reprocessed	high_vs_zero	down	C-type lectin receptor signaling pathway	13204	282	82	2	0.5256776414	CALML3;PLCG2	0.890559769	0.8960853255
Pal2021_reprocessed	high_vs_zero	down	Calcium signaling pathway	13204	282	114	3	0.4410214687	CALML3;NTRK2;PLCG2	0.8173240061	0.8446577585
Pal2021_reprocessed	high_vs_zero	down	Carbohydrate digestion and absorption	13204	282	22	0	1		1	1
Pal2021_reprocessed	high_vs_zero	down	Cardiac muscle contraction	13204	282	42	2	0.2259220911	COX6C;COX7A1	0.6109442463	0.6486871922
Pal2021_reprocessed	high_vs_zero	down	Cell adhesion molecules	13204	282	71	5	0.01776398498	CLDN11;CNTNAP2;HLA-DQA1;HLA-DRB1;VCAN	0.1598758648	0.1925815194
Pal2021_reprocessed	high_vs_zero	down	Cell cycle	13204	282	120	1	0.9259116334	CCND1	1	1
Pal2021_reprocessed	high_vs_zero	down	Cellular senescence	13204	282	140	2	0.8041523999	CALML3;CCND1	1	1
Pal2021_reprocessed	high_vs_zero	down	Central carbon metabolism in cancer	13204	282	54	0	1		1	1
Pal2021_reprocessed	high_vs_zero	down	Chagas disease	13204	282	76	4	0.07937300074	C1QA;C1QB;C3;CCL2	0.3886768889	0.4167673202
Pal2021_reprocessed	high_vs_zero	down	Chemical carcinogenesis	13204	282	138	1	0.9499609306	CCND1	1	1
Pal2021_reprocessed	high_vs_zero	down	Chemokine signaling pathway	13204	282	119	7	0.01385689163	CCL2;CCL28;CCL4;CXCL14;CXCL2;CXCL3;PLCG2	0.1376132686	0.1674374406
Pal2021_reprocessed	high_vs_zero	down	Cholesterol metabolism	13204	282	31	2	0.1413165599	APOC1;APOE	0.5128495113	0.5410829893
Pal2021_reprocessed	high_vs_zero	down	Choline metabolism in cancer	13204	282	74	0	1		1	1
Pal2021_reprocessed	high_vs_zero	down	Cholinergic synapse	13204	282	65	0	1		1	1
Pal2021_reprocessed	high_vs_zero	down	Chronic myeloid leukemia	13204	282	73	1	0.7940912646	CCND1	1	1
Pal2021_reprocessed	high_vs_zero	down	Circadian entrainment	13204	282	57	2	0.34462983	CALML3;GRIA2	0.746266098	0.7710136987
Pal2021_reprocessed	high_vs_zero	down	Circadian rhythm	13204	282	28	1	0.4539825999	BHLHE41	0.8305606889	0.8546422336
Pal2021_reprocessed	high_vs_zero	down	Citrate cycle (TCA cycle)	13204	282	27	0	1		1	1
Pal2021_reprocessed	high_vs_zero	down	Cocaine addiction	13204	282	29	1	0.4656687646	GRIA2	0.8461363042	0.8656662932
Pal2021_reprocessed	high_vs_zero	down	Collecting duct acid secretion	13204	282	20	1	0.3508457501	CA2	0.7540565375	0.7804047366
Pal2021_reprocessed	high_vs_zero	down	Colorectal cancer	13204	282	82	2	0.5256776414	CCND1;CTNNB1	0.890559769	0.8960853255
Pal2021_reprocessed	high_vs_zero	down	Complement and coagulation cascades	13204	282	30	8	1.525690581e-07	A2M;C1QA;C1QB;C1R;C3;PLAT;SERPINA1;SERPING1	2.929325916e-05	2.359734766e-05
Pal2021_reprocessed	high_vs_zero	down	Coronavirus disease	13204	282	168	29	1.821539541e-18	C1QA;C1QB;C1R;C3;CCL2;PLCG2;RPL10;RPL13A;RPL17;RPL18A;RPL21;RPL27A;RPL31;RPL32;RPL34;RPL36;RPL38;RPLP0;RPLP1;RPS16;RPS17;RPS25;RPS27;RPS27L;RPS29;RPS4Y1;RPS5;RPS8;RPSA	1.049206776e-15	4.225971736e-15
Pal2021_reprocessed	high_vs_zero	down	Cortisol synthesis and secretion	13204	282	42	1	0.5967281074	NR4A1	0.9547649718	0.9295827299
Pal2021_reprocessed	high_vs_zero	down	Cushing syndrome	13204	282	110	3	0.4183418067	CCND1;CTNNB1;NR4A1	0.8051505575	0.8247703062
