feature_name	metabolite_key	gene	relation_type	status	reason	source_url
ribulose/xylulose 5-phosphate	KEGG:C00199	RPEL1	DIRECT_REACTION	CONDITIONAL	Combined isomer feature; original C00199 identifies only ribulose; no splitting into independent measurements.	https://www.uniprot.org/uniprotkb/Q2QD12/entry
leucine	KEGG:C00123	SLC38A8	DIRECT_TRANSPORT	CONDITIONAL	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review	https://www.uniprot.org/uniprotkb/A6NNN8/entry
leucine	KEGG:C00123	BCAT1	DIRECT_REACTION	CONDITIONAL	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review	https://www.uniprot.org/uniprotkb/P54687/entry
leucine	KEGG:C00123	SLC7A13	DIRECT_TRANSPORT	CONDITIONAL	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review	https://www.uniprot.org/uniprotkb/Q8TCU3/entry
leucine	KEGG:C00123	PTER	DIRECT_REACTION	CONDITIONAL	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review	https://www.uniprot.org/uniprotkb/Q96BW5/entry
leucine	KEGG:C00123	SLC38A2	DIRECT_TRANSPORT	CONDITIONAL	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review	https://www.uniprot.org/uniprotkb/Q96QD8/entry
leucine	KEGG:C00123	SLC6A17	DIRECT_TRANSPORT	CONDITIONAL	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review	https://www.uniprot.org/uniprotkb/Q9H1V8/entry
leucine	KEGG:C00123	SLC7A7	DIRECT_TRANSPORT	CONDITIONAL	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review	https://www.uniprot.org/uniprotkb/Q9UM01/entry
leucine	KEGG:C00123	SLC25A44	DIRECT_TRANSPORT	CONDITIONAL	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review	https://www.uniprot.org/uniprotkb/Q96H78/entry
leucine	KEGG:C00123	SLC38A10	DIRECT_TRANSPORT	CONDITIONAL	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review	https://www.uniprot.org/uniprotkb/Q9HBR0/entry
lysine	KEGG:C00047	BTD	DIRECT_REACTION	CONDITIONAL	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review	https://www.uniprot.org/uniprotkb/P43251/entry
lysine	KEGG:C00047	SLC7A2	DIRECT_TRANSPORT	CONDITIONAL	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review	https://www.uniprot.org/uniprotkb/P52569/entry
lysine	KEGG:C00047	PM20D1	DIRECT_REACTION	CONDITIONAL	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review	https://www.uniprot.org/uniprotkb/Q6GTS8/entry
lysine	KEGG:C00047	ACY3	DIRECT_REACTION	CONDITIONAL	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review	https://www.uniprot.org/uniprotkb/Q96HD9/entry
lysine	KEGG:C00047	SLC7A7	DIRECT_TRANSPORT	CONDITIONAL	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review	https://www.uniprot.org/uniprotkb/Q9UM01/entry
lysine	KEGG:C00047	SLC25A15	DIRECT_TRANSPORT	CONDITIONAL	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review	https://www.uniprot.org/uniprotkb/Q9Y619/entry
methionine sulfoxide	KEGG:C02989	MSRB3	DIRECT_REACTION	CONDITIONAL	Sulfoxide S/R configuration unspecified; keep both hypotheses conditional; free amino acid not protein residue.	https://www.uniprot.org/uniprotkb/Q8IXL7/entry
methionine sulfoxide	KEGG:C02989	MSRB1	DIRECT_REACTION	CONDITIONAL	Sulfoxide S/R configuration unspecified; keep both hypotheses conditional; free amino acid not protein residue.	https://www.uniprot.org/uniprotkb/Q9NZV6/entry
methionine sulfoxide	KEGG:C02989	MSRA	DIRECT_REACTION	CONDITIONAL	Sulfoxide S/R configuration unspecified; keep both hypotheses conditional; free amino acid not protein residue.	https://www.uniprot.org/uniprotkb/Q9UJ68/entry
methionine sulfoxide	KEGG:C02989	MSRB2	DIRECT_REACTION	CONDITIONAL	Sulfoxide S/R configuration unspecified; keep both hypotheses conditional; free amino acid not protein residue.	https://www.uniprot.org/uniprotkb/Q9Y3D2/entry
myristoleate (14:1n5)	KEGG:C08322	ACOT8	DIRECT_REACTION	CONDITIONAL	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review	https://www.uniprot.org/uniprotkb/O14734/entry
nicotinamide adenine dinucleotide (NAD+)	KEGG:C00003	NDUFS8	DIRECT_REACTION	CONDITIONAL	Complex-level reaction annotation; independent catalytic role requires review	https://www.uniprot.org/uniprotkb/O00217/entry
nicotinamide adenine dinucleotide (NAD+)	KEGG:C00003	GAPDHS	DIRECT_REACTION	CONDITIONAL	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review	https://www.uniprot.org/uniprotkb/O14556/entry
nicotinamide adenine dinucleotide (NAD+)	KEGG:C00003	HSD17B6	DIRECT_REACTION	CONDITIONAL	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review	https://www.uniprot.org/uniprotkb/O14756/entry
nicotinamide adenine dinucleotide (NAD+)	KEGG:C00003	NDUFS7	DIRECT_REACTION	CONDITIONAL	Complex-level reaction annotation; independent catalytic role requires review	https://www.uniprot.org/uniprotkb/O75251/entry
nicotinamide adenine dinucleotide (NAD+)	KEGG:C00003	NDUFS2	DIRECT_REACTION	CONDITIONAL	Complex-level reaction annotation; independent catalytic role requires review	https://www.uniprot.org/uniprotkb/O75306/entry
nicotinamide adenine dinucleotide (NAD+)	KEGG:C00003	RDH16	DIRECT_REACTION	CONDITIONAL	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review	https://www.uniprot.org/uniprotkb/O75452/entry
nicotinamide adenine dinucleotide (NAD+)	KEGG:C00003	NDUFS3	DIRECT_REACTION	CONDITIONAL	Complex-level reaction annotation; independent catalytic role requires review	https://www.uniprot.org/uniprotkb/O75489/entry
nicotinamide adenine dinucleotide (NAD+)	KEGG:C00003	DXO	DIRECT_REACTION	CONDITIONAL	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review	https://www.uniprot.org/uniprotkb/O77932/entry
nicotinamide adenine dinucleotide (NAD+)	KEGG:C00003	ALDH1A2	DIRECT_REACTION	CONDITIONAL	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review	https://www.uniprot.org/uniprotkb/O94788/entry
nicotinamide adenine dinucleotide (NAD+)	KEGG:C00003	IL18RAP	DIRECT_REACTION	CONDITIONAL	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review	https://www.uniprot.org/uniprotkb/O95256/entry
nicotinamide adenine dinucleotide (NAD+)	KEGG:C00003	TNKS	DIRECT_REACTION	CONDITIONAL	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review	https://www.uniprot.org/uniprotkb/O95271/entry
nicotinamide adenine dinucleotide (NAD+)	KEGG:C00003	H6PD	DIRECT_REACTION	CONDITIONAL	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review	https://www.uniprot.org/uniprotkb/O95479/entry
nicotinamide adenine dinucleotide (NAD+)	KEGG:C00003	ALDH1A1	DIRECT_REACTION	CONDITIONAL	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review	https://www.uniprot.org/uniprotkb/P00352/entry
nicotinamide adenine dinucleotide (NAD+)	KEGG:C00003	MT-ND1	DIRECT_REACTION	CONDITIONAL	Complex-level reaction annotation; independent catalytic role requires review	https://www.uniprot.org/uniprotkb/P03886/entry
nicotinamide adenine dinucleotide (NAD+)	KEGG:C00003	MT-ND2	DIRECT_REACTION	CONDITIONAL	Complex-level reaction annotation; independent catalytic role requires review	https://www.uniprot.org/uniprotkb/P03891/entry
nicotinamide adenine dinucleotide (NAD+)	KEGG:C00003	MT-ND3	DIRECT_REACTION	CONDITIONAL	Complex-level reaction annotation; independent catalytic role requires review	https://www.uniprot.org/uniprotkb/P03897/entry
nicotinamide adenine dinucleotide (NAD+)	KEGG:C00003	MT-ND4L	DIRECT_REACTION	CONDITIONAL	Complex-level reaction annotation; independent catalytic role requires review	https://www.uniprot.org/uniprotkb/P03901/entry
nicotinamide adenine dinucleotide (NAD+)	KEGG:C00003	MT-ND4	DIRECT_REACTION	CONDITIONAL	Complex-level reaction annotation; independent catalytic role requires review	https://www.uniprot.org/uniprotkb/P03905/entry
nicotinamide adenine dinucleotide (NAD+)	KEGG:C00003	MT-ND5	DIRECT_REACTION	CONDITIONAL	Complex-level reaction annotation; independent catalytic role requires review	https://www.uniprot.org/uniprotkb/P03915/entry
nicotinamide adenine dinucleotide (NAD+)	KEGG:C00003	MT-ND6	DIRECT_REACTION	CONDITIONAL	Complex-level reaction annotation; independent catalytic role requires review	https://www.uniprot.org/uniprotkb/P03923/entry
nicotinamide adenine dinucleotide (NAD+)	KEGG:C00003	ALDH2	DIRECT_REACTION	CONDITIONAL	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review	https://www.uniprot.org/uniprotkb/P05091/entry
nicotinamide adenine dinucleotide (NAD+)	KEGG:C00003	LDHC	DIRECT_REACTION	CONDITIONAL	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review	https://www.uniprot.org/uniprotkb/P07864/entry
nicotinamide adenine dinucleotide (NAD+)	KEGG:C00003	PARP1	DIRECT_REACTION	CONDITIONAL	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review	https://www.uniprot.org/uniprotkb/P09874/entry
nicotinamide adenine dinucleotide (NAD+)	KEGG:C00003	ADH5	DIRECT_REACTION	CONDITIONAL	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review	https://www.uniprot.org/uniprotkb/P11766/entry
nicotinamide adenine dinucleotide (NAD+)	KEGG:C00003	HSD3B1	DIRECT_REACTION	CONDITIONAL	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review	https://www.uniprot.org/uniprotkb/P14060/entry
nicotinamide adenine dinucleotide (NAD+)	KEGG:C00003	IL1R1	DIRECT_REACTION	CONDITIONAL	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review	https://www.uniprot.org/uniprotkb/P14778/entry
nicotinamide adenine dinucleotide (NAD+)	KEGG:C00003	NDUFV2	DIRECT_REACTION	CONDITIONAL	Complex-level reaction annotation; independent catalytic role requires review	https://www.uniprot.org/uniprotkb/P19404/entry
nicotinamide adenine dinucleotide (NAD+)	KEGG:C00003	IMPDH1	DIRECT_REACTION	CONDITIONAL	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review	https://www.uniprot.org/uniprotkb/P20839/entry
nicotinamide adenine dinucleotide (NAD+)	KEGG:C00003	HSD3B2	DIRECT_REACTION	CONDITIONAL	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review	https://www.uniprot.org/uniprotkb/P26439/entry
nicotinamide adenine dinucleotide (NAD+)	KEGG:C00003	NDUFS1	DIRECT_REACTION	CONDITIONAL	Complex-level reaction annotation; independent catalytic role requires review	https://www.uniprot.org/uniprotkb/P28331/entry
nicotinamide adenine dinucleotide (NAD+)	KEGG:C00003	ADH6	DIRECT_REACTION	CONDITIONAL	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review	https://www.uniprot.org/uniprotkb/P28332/entry
nicotinamide adenine dinucleotide (NAD+)	KEGG:C00003	ALDH3A1	DIRECT_REACTION	CONDITIONAL	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review	https://www.uniprot.org/uniprotkb/P30838/entry
nicotinamide adenine dinucleotide (NAD+)	KEGG:C00003	HADHA	DIRECT_REACTION	CONDITIONAL	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review	https://www.uniprot.org/uniprotkb/P40939/entry
nicotinamide adenine dinucleotide (NAD+)	KEGG:C00003	ALDH1A3	DIRECT_REACTION	CONDITIONAL	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review	https://www.uniprot.org/uniprotkb/P47895/entry
nicotinamide adenine dinucleotide (NAD+)	KEGG:C00003	ALDH3B2	DIRECT_REACTION	CONDITIONAL	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review	https://www.uniprot.org/uniprotkb/P48448/entry
nicotinamide adenine dinucleotide (NAD+)	KEGG:C00003	GLUD2	DIRECT_REACTION	CONDITIONAL	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review	https://www.uniprot.org/uniprotkb/P49448/entry
nicotinamide adenine dinucleotide (NAD+)	KEGG:C00003	NDUFV1	DIRECT_REACTION	CONDITIONAL	Complex-level reaction annotation; independent catalytic role requires review	https://www.uniprot.org/uniprotkb/P49821/entry
nicotinamide adenine dinucleotide (NAD+)	KEGG:C00003	HSD17B4	DIRECT_REACTION	CONDITIONAL	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review	https://www.uniprot.org/uniprotkb/P51659/entry
nicotinamide adenine dinucleotide (NAD+)	KEGG:C00003	ART1	DIRECT_REACTION	CONDITIONAL	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review	https://www.uniprot.org/uniprotkb/P52961/entry
nicotinamide adenine dinucleotide (NAD+)	KEGG:C00003	SORD	DIRECT_REACTION	CONDITIONAL	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review	https://www.uniprot.org/uniprotkb/Q00796/entry
nicotinamide adenine dinucleotide (NAD+)	KEGG:C00003	IL1RL1	DIRECT_REACTION	CONDITIONAL	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review	https://www.uniprot.org/uniprotkb/Q01638/entry
nicotinamide adenine dinucleotide (NAD+)	KEGG:C00003	ALDH6A1	DIRECT_REACTION	CONDITIONAL	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review	https://www.uniprot.org/uniprotkb/Q02252/entry
nicotinamide adenine dinucleotide (NAD+)	KEGG:C00003	AKR1C1	DIRECT_REACTION	CONDITIONAL	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review	https://www.uniprot.org/uniprotkb/Q04828/entry
nicotinamide adenine dinucleotide (NAD+)	KEGG:C00003	EHHADH	DIRECT_REACTION	CONDITIONAL	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review	https://www.uniprot.org/uniprotkb/Q08426/entry
nicotinamide adenine dinucleotide (NAD+)	KEGG:C00003	NNT	DIRECT_REACTION	CONDITIONAL	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review	https://www.uniprot.org/uniprotkb/Q13423/entry
nicotinamide adenine dinucleotide (NAD+)	KEGG:C00003	IL18R1	DIRECT_REACTION	CONDITIONAL	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review	https://www.uniprot.org/uniprotkb/Q13478/entry
nicotinamide adenine dinucleotide (NAD+)	KEGG:C00003	ART3	DIRECT_REACTION	CONDITIONAL	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review	https://www.uniprot.org/uniprotkb/Q13508/entry
nicotinamide adenine dinucleotide (NAD+)	KEGG:C00003	CRYM	DIRECT_REACTION	CONDITIONAL	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review	https://www.uniprot.org/uniprotkb/Q14894/entry
nicotinamide adenine dinucleotide (NAD+)	KEGG:C00003	NSDHL	DIRECT_REACTION	CONDITIONAL	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review	https://www.uniprot.org/uniprotkb/Q15738/entry
nicotinamide adenine dinucleotide (NAD+)	KEGG:C00003	HADH	DIRECT_REACTION	CONDITIONAL	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review	https://www.uniprot.org/uniprotkb/Q16836/entry
nicotinamide adenine dinucleotide (NAD+)	KEGG:C00003	PARP15	DIRECT_REACTION	CONDITIONAL	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review	https://www.uniprot.org/uniprotkb/Q460N3/entry
nicotinamide adenine dinucleotide (NAD+)	KEGG:C00003	CYB5R2	DIRECT_REACTION	CONDITIONAL	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review	https://www.uniprot.org/uniprotkb/Q6BCY4/entry
nicotinamide adenine dinucleotide (NAD+)	KEGG:C00003	NXN	DIRECT_REACTION	CONDITIONAL	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review	https://www.uniprot.org/uniprotkb/Q6DKJ4/entry
nicotinamide adenine dinucleotide (NAD+)	KEGG:C00003	CYB5R4	DIRECT_REACTION	CONDITIONAL	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review	https://www.uniprot.org/uniprotkb/Q7L1T6/entry
nicotinamide adenine dinucleotide (NAD+)	KEGG:C00003	NUDT13	DIRECT_REACTION	CONDITIONAL	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review	https://www.uniprot.org/uniprotkb/Q86X67/entry
nicotinamide adenine dinucleotide (NAD+)	KEGG:C00003	SIRT6	DIRECT_REACTION	CONDITIONAL	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review	https://www.uniprot.org/uniprotkb/Q8N6T7/entry
nicotinamide adenine dinucleotide (NAD+)	KEGG:C00003	ART4	DIRECT_REACTION	CONDITIONAL	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review	https://www.uniprot.org/uniprotkb/Q93070/entry
nicotinamide adenine dinucleotide (NAD+)	KEGG:C00003	SIRT1	DIRECT_REACTION	CONDITIONAL	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review	https://www.uniprot.org/uniprotkb/Q96EB6/entry
nicotinamide adenine dinucleotide (NAD+)	KEGG:C00003	DPH3	DIRECT_REACTION	CONDITIONAL	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review	https://www.uniprot.org/uniprotkb/Q96FX2/entry
nicotinamide adenine dinucleotide (NAD+)	KEGG:C00003	DUS3L	DIRECT_REACTION	CONDITIONAL	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review	https://www.uniprot.org/uniprotkb/Q96G46/entry
nicotinamide adenine dinucleotide (NAD+)	KEGG:C00003	HSD17B10	DIRECT_REACTION	CONDITIONAL	Complex-level reaction annotation; independent catalytic role requires review	https://www.uniprot.org/uniprotkb/Q99714/entry
nicotinamide adenine dinucleotide (NAD+)	KEGG:C00003	AIFM2	DIRECT_REACTION	CONDITIONAL	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review	https://www.uniprot.org/uniprotkb/Q9BRQ8/entry
nicotinamide adenine dinucleotide (NAD+)	KEGG:C00003	LDHAL6B	DIRECT_REACTION	CONDITIONAL	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review	https://www.uniprot.org/uniprotkb/Q9BYZ2/entry
nicotinamide adenine dinucleotide (NAD+)	KEGG:C00003	SLC25A51	DIRECT_TRANSPORT	CONDITIONAL	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review	https://www.uniprot.org/uniprotkb/Q9H1U9/entry
nicotinamide adenine dinucleotide (NAD+)	KEGG:C00003	TNKS2	DIRECT_REACTION	CONDITIONAL	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review	https://www.uniprot.org/uniprotkb/Q9H2K2/entry
nicotinamide adenine dinucleotide (NAD+)	KEGG:C00003	MTHFD2L	DIRECT_REACTION	CONDITIONAL	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review	https://www.uniprot.org/uniprotkb/Q9H903/entry
nicotinamide adenine dinucleotide (NAD+)	KEGG:C00003	IL1RL2	DIRECT_REACTION	CONDITIONAL	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review	https://www.uniprot.org/uniprotkb/Q9HB29/entry
nicotinamide adenine dinucleotide (NAD+)	KEGG:C00003	IL1RAPL2	DIRECT_REACTION	CONDITIONAL	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review	https://www.uniprot.org/uniprotkb/Q9NP60/entry
nicotinamide adenine dinucleotide (NAD+)	KEGG:C00003	IL1RAP	DIRECT_REACTION	CONDITIONAL	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review	https://www.uniprot.org/uniprotkb/Q9NPH3/entry
nicotinamide adenine dinucleotide (NAD+)	KEGG:C00003	SIRT7	DIRECT_REACTION	CONDITIONAL	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review	https://www.uniprot.org/uniprotkb/Q9NRC8/entry
nicotinamide adenine dinucleotide (NAD+)	KEGG:C00003	IL1RAPL1	DIRECT_REACTION	CONDITIONAL	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review	https://www.uniprot.org/uniprotkb/Q9NZN1/entry
nicotinamide adenine dinucleotide (NAD+)	KEGG:C00003	CYB5R1	DIRECT_REACTION	CONDITIONAL	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review	https://www.uniprot.org/uniprotkb/Q9UHQ9/entry
nicotinamide adenine dinucleotide (NAD+)	KEGG:C00003	ENPP5	DIRECT_REACTION	CONDITIONAL	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review	https://www.uniprot.org/uniprotkb/Q9UJA9/entry
nicotinamide adenine dinucleotide (NAD+)	KEGG:C00003	PARP4	DIRECT_REACTION	CONDITIONAL	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review	https://www.uniprot.org/uniprotkb/Q9UKK3/entry
nicotinamide adenine dinucleotide (NAD+)	KEGG:C00003	SIRT4	DIRECT_REACTION	CONDITIONAL	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review	https://www.uniprot.org/uniprotkb/Q9Y6E7/entry
nicotinamide adenine dinucleotide (NAD+)	KEGG:C00003	DHRS7C	DIRECT_REACTION	CONDITIONAL	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review	https://www.uniprot.org/uniprotkb/A6NNS2/entry
nicotinamide adenine dinucleotide (NAD+)	KEGG:C00003	DUS4L	DIRECT_REACTION	CONDITIONAL	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review	https://www.uniprot.org/uniprotkb/O95620/entry
nicotinamide adenine dinucleotide (NAD+)	KEGG:C00003	BDH1	DIRECT_REACTION	CONDITIONAL	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review	https://www.uniprot.org/uniprotkb/Q02338/entry
nicotinamide adenine dinucleotide (NAD+)	KEGG:C00003	SLC25A52	DIRECT_TRANSPORT	CONDITIONAL	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review	https://www.uniprot.org/uniprotkb/Q3SY17/entry
nicotinamide adenine dinucleotide (NAD+)	KEGG:C00003	CYB5RL	DIRECT_REACTION	CONDITIONAL	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review	https://www.uniprot.org/uniprotkb/Q6IPT4/entry
nicotinamide adenine dinucleotide (NAD+)	KEGG:C00003	TRPT1	DIRECT_REACTION	CONDITIONAL	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review	https://www.uniprot.org/uniprotkb/Q86TN4/entry
nicotinamide adenine dinucleotide (NAD+)	KEGG:C00003	ART5	DIRECT_REACTION	CONDITIONAL	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review	https://www.uniprot.org/uniprotkb/Q96L15/entry
ornithine	KEGG:C00077	SLC7A1	DIRECT_TRANSPORT	CONDITIONAL	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review	https://www.uniprot.org/uniprotkb/P30825/entry
ornithine	KEGG:C00077	SLC7A2	DIRECT_TRANSPORT	CONDITIONAL	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review	https://www.uniprot.org/uniprotkb/P52569/entry
ornithine	KEGG:C00077	AGXT2	DIRECT_REACTION	CONDITIONAL	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review	https://www.uniprot.org/uniprotkb/Q9BYV1/entry
ornithine	KEGG:C00077	SLC7A7	DIRECT_TRANSPORT	CONDITIONAL	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review	https://www.uniprot.org/uniprotkb/Q9UM01/entry
ornithine	KEGG:C00077	SLC25A15	DIRECT_TRANSPORT	CONDITIONAL	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review	https://www.uniprot.org/uniprotkb/Q9Y619/entry
taurine	KEGG:C00245	FAAH	DIRECT_REACTION	CONDITIONAL	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review	https://www.uniprot.org/uniprotkb/O00519/entry
taurine	KEGG:C00245	SLC6A11	DIRECT_TRANSPORT	CONDITIONAL	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review	https://www.uniprot.org/uniprotkb/P48066/entry
taurine	KEGG:C00245	LRRC8E	DIRECT_TRANSPORT	CONDITIONAL	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review	https://www.uniprot.org/uniprotkb/Q6NSJ5/entry
taurine	KEGG:C00245	LRRC8B	DIRECT_TRANSPORT	CONDITIONAL	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review	https://www.uniprot.org/uniprotkb/Q6P9F7/entry
taurine	KEGG:C00245	GADL1	DIRECT_REACTION	CONDITIONAL	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review	https://www.uniprot.org/uniprotkb/Q6ZQY3/entry
taurine	KEGG:C00245	LRRC8D	DIRECT_TRANSPORT	CONDITIONAL	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review	https://www.uniprot.org/uniprotkb/Q7L1W4/entry
taurine	KEGG:C00245	LRRC8C	DIRECT_TRANSPORT	CONDITIONAL	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review	https://www.uniprot.org/uniprotkb/Q8TDW0/entry
taurine	KEGG:C00245	PTER	DIRECT_REACTION	CONDITIONAL	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review	https://www.uniprot.org/uniprotkb/Q96BW5/entry
taurine	KEGG:C00245	SLC6A13	DIRECT_TRANSPORT	CONDITIONAL	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review	https://www.uniprot.org/uniprotkb/Q9NSD5/entry
taurine	KEGG:C00245	CSAD	DIRECT_REACTION	CONDITIONAL	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review	https://www.uniprot.org/uniprotkb/Q9Y600/entry
taurine	KEGG:C00245	SLC16A6	DIRECT_TRANSPORT	CONDITIONAL	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review	https://www.uniprot.org/uniprotkb/O15403/entry
