module_id	module	metabolite_name	cancer	stage_id	run_id	analysis_version	relation_key	metabolite_key	gene	mapping_status	status	origins	relationship_types	evidence_ids	source_urls	gene_in_original117	patient_analysis_this_round	functional_analysis_this_round	metabolite_paired_n	metabolite_paired_effect	metabolite_paired_p_value	metabolite_paired_q_value	metabolite_paired_pairs_higher	metabolite_paired_pairs_lower	metabolite_paired_pairs_equal	metabolite_paired_same_direction_fraction	metabolite_paired_majority_direction	metabolite_paired_q_value_available	metabolite_paired_n_available	CAMP_n	CAMP_effect	CAMP_ci_lower	CAMP_ci_upper	CAMP_p_value	CAMP_q_value	CAMP_status	CAMP_reason	CAMP_statistics_reused	CAMP_previous_q	CAMP_family_n_evaluable	CAMP_available_n	CAMP_available_effect	CAMP_available_ci_lower	CAMP_available_ci_upper	CAMP_available_p_value	CAMP_available_q_value	CAMP_available_status	CAMP_available_reason	CAMP_available_statistics_reused	CAMP_available_previous_q	CAMP_available_family_n_evaluable	FUSCC_n	FUSCC_effect	FUSCC_ci_lower	FUSCC_ci_upper	FUSCC_p_value	FUSCC_q_value	FUSCC_status	FUSCC_reason	FUSCC_statistics_reused	FUSCC_previous_q	FUSCC_family_n_evaluable	FUSCC_warning_excluded_n	FUSCC_warning_excluded_effect	FUSCC_warning_excluded_ci_lower	FUSCC_warning_excluded_ci_upper	FUSCC_warning_excluded_p_value	FUSCC_warning_excluded_q_value	FUSCC_warning_excluded_status	FUSCC_warning_excluded_reason	FUSCC_warning_excluded_statistics_reused	FUSCC_warning_excluded_previous_q	FUSCC_warning_excluded_family_n_evaluable	Tang_n	Tang_effect	Tang_ci_lower	Tang_ci_upper	Tang_p_value	Tang_q_value	Tang_status	Tang_reason	Tang_statistics_reused	Tang_previous_q	Tang_family_n_evaluable	FUSCC_direction_vs_CAMP	Tang_direction_vs_CAMP	new_relation_statistics_not_transferred_by_gene	record_v1_mapping_stage_patient_status	record_v1_current_patient_status	record_v1_association_tier	record_v1_source	record_v1_RNA_status	record_v1_RNA_n	record_v1_RNA_effect	record_v1_RNA_p	record_v1_RNA_q	record_v1_RNA_positive_pairs	record_v1_RNA_negative_pairs	record_v1_RNA_tier	record_v1_Wu_top	record_v1_Pal_top	record_v1_interpretation_cn	record_v1_limitation_cn
M05	丝氨酸甘氨酸与同工酶相反RNA	glycine	BRCA	07_INTEGRATION	20260921T154000Z_mapping262_integration_v1	mapping262_integration_v1	KEGG:C00037|GSS	KEGG:C00037	GSS	DIRECT_ACCEPTED	DONE	LEGACY_V1_REUSED	酶	M190E0021	https://enzyme.expasy.org/EC/6.3.2.3 ; https://www.uniprot.org/uniprotkb/P48637/entry	True	NOT_RUN	NOT_RUN	45	0.5864379172938337	2.307670099137806e-05	0.0001146623580509	38	7	0	0.8444444444444444	UP	0.0002076903089224	45	60.0	0.0879688802445123	-0.1666679387126024	0.3240347094231508	0.5001	0.7006895604395604	DONE	same_cohort_postselection;RNA_not_flux	True	0.6629232558139535	255.0	60.0	0.0879688802445123	-0.1608397431149469	0.3315822659278778	0.506	0.7167868852459016	DONE	same_cohort_postselection;RNA_not_flux	True	0.6813070866141733	255.0	258.0	0.0672721844605192	-0.0515882423004066	0.1816495981989699	0.2867	1.0	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	0.6932883116883117	126.0	257.0	0.0663984707141474	-0.0508647086319364	0.1807375847075367	0.2844	1.0	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	0.7029123287671233	126.0	20.0	0.6105263157894737	0.2613461116183387	0.8084282073067119	0.0055	0.2144375	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	0.1487375	235.0	SAME_SIGN	SAME_SIGN	True	NOT_RUN	DONE	NOT_NOMINAL_SIGNIFICANT	results/BRCA/07_INTEGRATION/20260921T154000Z_mapping262_integration_v1/relations262_comparison.tsv	DONE	45.0	0.2325379119019448	5.2473320439287976e-05	0.0002098932817571519	33.0	12.0	FDR_SUPPORTED	Malignant_epithelial	Malignant_epithelial	完整保留候选，按自身配对RNA、关系级患者结果和细胞来源讨论。	未被选作示例不表示无作用；来源与相关不证明功能。
M05	丝氨酸甘氨酸与同工酶相反RNA	glycine	BRCA	07_INTEGRATION	20260921T154000Z_mapping262_integration_v1	mapping262_integration_v1	KEGG:C00037|PEPD	KEGG:C00037	PEPD	DIRECT_ACCEPTED	DONE	LEGACY_V1_REUSED	酶	M190E0022	https://enzyme.expasy.org/EC/3.4.13.9 ; https://www.uniprot.org/uniprotkb/P12955/entry	True	NOT_RUN	NOT_RUN	45	0.5864379172938337	2.307670099137806e-05	0.0001146623580509	38	7	0	0.8444444444444444	UP	0.0002076903089224	45	60.0	-0.0346762989719366	-0.2991923290991558	0.2489583358085159	0.7967	0.8756831896551723	DONE	same_cohort_postselection;RNA_not_flux	True	0.8846474025974026	255.0	60.0	-0.0346762989719366	-0.2965347835717556	0.2483878720434938	0.7866	0.9163991031390134	DONE	same_cohort_postselection;RNA_not_flux	True	0.896724	255.0	258.0	-0.0711451085288921	-0.1957133153899165	0.0518332010789885	0.2557	1.0	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	0.6640567164179104	126.0	257.0	-0.0684942450196269	-0.1904229375108044	0.0542720813867029	0.2759	1.0	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	0.7029123287671233	126.0	20.0	0.2240601503759398	-0.2745703197620375	0.6383858449276493	0.336	0.7486745283018869	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	0.73024	235.0	SAME_SIGN	OPPOSITE_OR_ZERO	True	NOT_RUN	DONE	NOT_NOMINAL_SIGNIFICANT	results/BRCA/07_INTEGRATION/20260921T154000Z_mapping262_integration_v1/relations262_comparison.tsv	DONE	45.0	-0.2220783571170305	0.0074218923505735	0.015470986871618	16.0	29.0	FDR_SUPPORTED	Myeloid	Myeloid	完整保留候选，按自身配对RNA、关系级患者结果和细胞来源讨论。	未被选作示例不表示无作用；来源与相关不证明功能。
M05	丝氨酸甘氨酸与同工酶相反RNA	glycine	BRCA	07_INTEGRATION	20260921T154000Z_mapping262_integration_v1	mapping262_integration_v1	KEGG:C00037|SHMT1	KEGG:C00037	SHMT1	DIRECT_ACCEPTED	DONE	LEGACY_V1_REUSED	酶	M190E0023	https://enzyme.expasy.org/EC/2.1.2.1 ; https://www.uniprot.org/uniprotkb/P34896/entry	True	NOT_RUN	NOT_RUN	45	0.5864379172938337	2.307670099137806e-05	0.0001146623580509	38	7	0	0.8444444444444444	UP	0.0002076903089224	45	60.0	-0.259572103362045	-0.4774312527342361	-0.0053683998731636	0.047	0.1788805970149253	DONE	same_cohort_postselection;RNA_not_flux	True	0.1786	255.0	60.0	-0.259572103362045	-0.4805953540130755	-0.0043642496199513	0.0473	0.2193	DONE	same_cohort_postselection;RNA_not_flux	True	0.2178	255.0	258.0	-0.0886995692317632	-0.2052366261509647	0.0373174685513953	0.1531	0.7713884615384616	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	0.5122961538461539	126.0	257.0	-0.0857758111850665	-0.2159066189183958	0.0314042500003061	0.1649	0.8280188679245284	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	0.5499056603773586	126.0	20.0	0.0526315789473684	-0.4677888957277543	0.5694086429112962	0.822	0.9610447761194028	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	0.949109655172414	235.0	SAME_SIGN	OPPOSITE_OR_ZERO	True	NOT_RUN	DONE	NOMINAL_P_ONLY	results/BRCA/07_INTEGRATION/20260921T154000Z_mapping262_integration_v1/relations262_comparison.tsv	DONE	45.0	-0.7265482454608492	1.877572404043361e-09	3.087563508871305e-08	6.0	39.0	FDR_SUPPORTED	Nonmalignant_epithelial	Malignant_epithelial	完整保留候选，按自身配对RNA、关系级患者结果和细胞来源讨论。	未被选作示例不表示无作用；来源与相关不证明功能。
M05	丝氨酸甘氨酸与同工酶相反RNA	glycine	BRCA	07_INTEGRATION	20260921T154000Z_mapping262_integration_v1	mapping262_integration_v1	KEGG:C00037|SHMT2	KEGG:C00037	SHMT2	DIRECT_ACCEPTED	DONE	LEGACY_V1_REUSED	酶	M190E0024	https://enzyme.expasy.org/EC/2.1.2.1 ; https://www.uniprot.org/uniprotkb/P34897/entry	True	NOT_RUN	NOT_RUN	45	0.5864379172938337	2.307670099137806e-05	0.0001146623580509	38	7	0	0.8444444444444444	UP	0.0002076903089224	45	60.0	0.1808835787718811	-0.0682650067187651	0.4056460110621883	0.1598	0.3671081081081081	DONE	same_cohort_postselection;RNA_not_flux	True	0.3415725	255.0	60.0	0.1808835787718811	-0.0629322069075162	0.411772499221923	0.1666	0.4335	DONE	same_cohort_postselection;RNA_not_flux	True	0.3902547945205479	255.0	258.0	-0.0780395073237682	-0.205417035850526	0.0397833612693675	0.2087	0.92355	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	0.6032950819672132	126.0	257.0	-0.078150571968031	-0.2098728561219965	0.0468965516467003	0.2072	0.9244233333333334	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	0.6038655737704918	126.0	20.0	0.58796992481203	0.14000757002271	0.7962093158778423	0.0069	0.2144375	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	0.1487375	235.0	OPPOSITE_OR_ZERO	SAME_SIGN	True	NOT_RUN	DONE	NOT_NOMINAL_SIGNIFICANT	results/BRCA/07_INTEGRATION/20260921T154000Z_mapping262_integration_v1/relations262_comparison.tsv	DONE	45.0	0.4723285378425518	6.875892110730186e-08	6.360200202425422e-07	40.0	5.0	FDR_SUPPORTED	Malignant_epithelial	Malignant_epithelial	完整保留候选，按自身配对RNA、关系级患者结果和细胞来源讨论。	未被选作示例不表示无作用；来源与相关不证明功能。
M06	烟酰胺与甲基化产物	nicotinamide	BRCA	07_INTEGRATION	20260921T154000Z_mapping262_integration_v1	mapping262_integration_v1	KEGG:C00153|NAMPT	KEGG:C00153	NAMPT	DIRECT_ACCEPTED	DONE	LEGACY_V1_REUSED	酶	M190E0073	https://enzyme.expasy.org/EC/2.4.2.12 ; https://www.uniprot.org/uniprotkb/P43490/entry	True	NOT_RUN	NOT_RUN	45	0.4169560309513402	0.006981511825401	0.0144163685745295	28	17	0	0.6222222222222222	UP	0.0174432172822329	40	60.0	-0.0482938758109338	-0.3175406404259102	0.2277601454254083	0.7132	0.8440733944954129	DONE	same_cohort_postselection;RNA_not_flux	True	0.8410841379310344	255.0	57.0	0.0151672284158672	-0.2673868736741497	0.2914517040123074	0.9105	0.9617293388429752	DONE	same_cohort_postselection;RNA_not_flux	True	0.9493628048780488	255.0	258.0	0.2153018874582534	0.087633211557956	0.3317652321758431	0.0006	0.014290909090909	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	0.009490909090909	126.0	257.0	0.2114790233915482	0.0856453430306998	0.3288609471611219	0.0006	0.0157199999999999	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	0.01044	126.0	20.0	0.0781954887218045	-0.4247810141536485	0.5353102061564138	0.7429	0.9340644329896908	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	0.9241860294117648	235.0	OPPOSITE_OR_ZERO	OPPOSITE_OR_ZERO	True	NOT_RUN	DONE	NOT_NOMINAL_SIGNIFICANT	results/BRCA/07_INTEGRATION/20260921T154000Z_mapping262_integration_v1/relations262_comparison.tsv	DONE	45.0	-0.4060242220564979	0.0010250985885938	0.0027091891269978995	15.0	30.0	FDR_SUPPORTED	Myeloid	Myeloid	完整保留候选，按自身配对RNA、关系级患者结果和细胞来源讨论。	未被选作示例不表示无作用；来源与相关不证明功能。
M06	烟酰胺与甲基化产物	nicotinamide	BRCA	07_INTEGRATION	20260921T154000Z_mapping262_integration_v1	mapping262_integration_v1	KEGG:C00153|NNMT	KEGG:C00153	NNMT	DIRECT_ACCEPTED	DONE	LEGACY_V1_REUSED	酶	M190E0074	https://enzyme.expasy.org/EC/2.1.1.1 ; https://www.uniprot.org/uniprotkb/P40261/entry	True	NOT_RUN	NOT_RUN	45	0.4169560309513402	0.006981511825401	0.0144163685745295	28	17	0	0.6222222222222222	UP	0.0174432172822329	40	60.0	-0.3288318333409616	-0.5598760515798441	-0.0601230747242445	0.0102	0.0928928571428571	DONE	same_cohort_postselection;RNA_not_flux	True	0.0758347826086956	255.0	57.0	-0.3402903811252268	-0.5606074931870083	-0.0906981562322216	0.0086	0.0953478260869565	DONE	same_cohort_postselection;RNA_not_flux	True	0.0817	255.0	258.0	-0.0940703491603862	-0.2117152134961274	0.0270739930766498	0.1308	0.7519957446808511	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	0.4994170212765957	126.0	257.0	-0.1048851631074111	-0.2198011023549576	0.0109451110597951	0.0949	0.625525	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	0.415425	126.0	20.0	-0.0045112781954887	-0.530052645095018	0.501140858960671	0.9889	0.9931260683760684	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	0.994	235.0	SAME_SIGN	SAME_SIGN	True	NOT_RUN	DONE	NOMINAL_P_ONLY	results/BRCA/07_INTEGRATION/20260921T154000Z_mapping262_integration_v1/relations262_comparison.tsv	DONE	45.0	-0.4072852370498553	0.0020779891926665	0.004881625404994318	15.0	30.0	FDR_SUPPORTED	Fibroblasts	Fibroblasts	1-MNA患者线索需结合成纤维背景讨论。	组成调整后关联减弱；不能说已证明细胞比例导致，也不能把表达来源当代谢物来源。
M06	烟酰胺与甲基化产物	nicotinamide	BRCA	07_INTEGRATION	20260921T154000Z_mapping262_integration_v1	mapping262_integration_v1	KEGG:C00153|SLC29A2	KEGG:C00153	SLC29A2	DIRECT_ACCEPTED	DONE	PREVIOUS_SUPPLEMENT_ACTIVATED	transporter	M190E0178	https://www.uniprot.org/uniprotkb/Q14542/entry	False	NOT_RUN	NOT_RUN	45	0.4169560309513402	0.006981511825401	0.0144163685745295	28	17	0	0.6222222222222222	UP	0.0174432172822329	40	60.0	0.0424030232954459	-0.2470245462797977	0.3349665600755762	0.7467	0.8557937219730941	DONE	same_cohort_postselection;RNA_not_flux	False	NA	255.0	57.0	0.0218434016074669	-0.2651531437227722	0.3166622935487719	0.8718	0.9436080508474576	DONE	same_cohort_postselection;RNA_not_flux	False	NA	255.0	NA	NA	NA	NA	NA	NA	ACCESS_BLOCKED	RNA_API_connection_refused;not_biological_negative	False	NA	126.0	NA	NA	NA	NA	NA	NA	ACCESS_BLOCKED	RNA_API_connection_refused;not_biological_negative	False	NA	126.0	20.0	-0.3263157894736842	-0.7244890234670703	0.2034488698491629	0.1634	0.5731194029850746	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	False	NA	235.0	NOT_EVALUABLE	OPPOSITE_OR_ZERO	True	NOT_RUN	DONE	NOT_NOMINAL_SIGNIFICANT	results/BRCA/07_INTEGRATION/20260921T154000Z_mapping262_integration_v1/relations262_comparison.tsv	DONE	45.0	0.24023213395648085	0.0008021820360004462	0.0021985729875567787	32.0	13.0	FDR_SUPPORTED	Malignant_epithelial	Malignant_epithelial	完整保留候选，按自身配对RNA、关系级患者结果和细胞来源讨论。	未被选作示例不表示无作用；来源与相关不证明功能。
M06	烟酰胺与甲基化产物	1-methylnicotinamide	BRCA	07_INTEGRATION	20260921T154000Z_mapping262_integration_v1	mapping262_integration_v1	KEGG:C02918|AOX1	KEGG:C02918	AOX1	DIRECT_ACCEPTED	DONE	LEGACY_V1_REUSED	酶	M190E0149	https://www.kegg.jp/entry/R04085 ; https://www.uniprot.org/uniprotkb/Q06278/entry	True	NOT_RUN	NOT_RUN	45	0.6179670231014983	0.0007690776519969	0.0023072329559909	32	13	0	0.7111111111111111	UP	0.037078778734983	39	60.0	0.0750208391219783	-0.204465296554477	0.3461140743910208	0.5747	0.76978125	DONE	same_cohort_postselection;RNA_not_flux	True	0.736320895522388	255.0	60.0	0.0750208391219783	-0.1965968397120623	0.3407687600823274	0.5687	0.7632552631578947	DONE	same_cohort_postselection;RNA_not_flux	True	0.7311857142857142	255.0	258.0	-0.0148203712587026	-0.1403080687297855	0.1107929214773031	0.8076	1.0	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	1.0	126.0	257.0	-0.0260482648629083	-0.1529129457876172	0.1039530061000938	0.6745	1.0	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	1.0	126.0	NA	NA	NA	NA	NA	NA	NOT_EVALUABLE	no_unique_author_name	False	NA	235.0	OPPOSITE_OR_ZERO	NOT_EVALUABLE	True	NOT_RUN	DONE	NOT_NOMINAL_SIGNIFICANT	results/BRCA/07_INTEGRATION/20260921T154000Z_mapping262_integration_v1/relations262_comparison.tsv	DONE	45.0	-1.06909760237166	1.2495238951257794e-09	2.3116192059826918e-08	6.0	39.0	FDR_SUPPORTED	Fibroblasts	Fibroblasts	完整保留候选，按自身配对RNA、关系级患者结果和细胞来源讨论。	未被选作示例不表示无作用；来源与相关不证明功能。
M06	烟酰胺与甲基化产物	1-methylnicotinamide	BRCA	07_INTEGRATION	20260921T154000Z_mapping262_integration_v1	mapping262_integration_v1	KEGG:C02918|NNMT	KEGG:C02918	NNMT	DIRECT_ACCEPTED	DONE	LEGACY_V1_REUSED	酶	M190E0150	https://enzyme.expasy.org/EC/2.1.1.1 ; https://www.uniprot.org/uniprotkb/P40261/entry	True	NOT_RUN	NOT_RUN	45	0.6179670231014983	0.0007690776519969	0.0023072329559909	32	13	0	0.7111111111111111	UP	0.037078778734983	39	60.0	0.3959988885801612	0.1512563647478483	0.6040509940045382	0.0015	0.037090909090909	DONE	same_cohort_postselection;RNA_not_flux	True	0.0285	255.0	60.0	0.3959988885801612	0.1488326389309985	0.604799920707949	0.0023	0.051	DONE	same_cohort_postselection;RNA_not_flux	True	0.04104	255.0	258.0	0.2314809994657972	0.1102143728655289	0.3478147105738928	0.0004	0.0131	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	0.0087	126.0	257.0	0.2235035290923898	0.0956937035542954	0.3444055244953578	0.0004	0.0131	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	0.0087	126.0	NA	NA	NA	NA	NA	NA	NOT_EVALUABLE	no_unique_author_name	False	NA	235.0	SAME_SIGN	NOT_EVALUABLE	True	NOT_RUN	DONE	FDR_SUPPORTED	results/BRCA/07_INTEGRATION/20260921T154000Z_mapping262_integration_v1/relations262_comparison.tsv	DONE	45.0	-0.4072852370498553	0.0020779891926665	0.004881625404994318	15.0	30.0	FDR_SUPPORTED	Fibroblasts	Fibroblasts	1-MNA患者线索需结合成纤维背景讨论。	组成调整后关联减弱；不能说已证明细胞比例导致，也不能把表达来源当代谢物来源。
M06	烟酰胺与甲基化产物	1-methylnicotinamide	BRCA	07_INTEGRATION	20260921T154000Z_mapping262_integration_v1	mapping262_integration_v1	KEGG:C02918|SLC22A2	KEGG:C02918	SLC22A2	DIRECT_ACCEPTED	DONE	NEW_REVIEW	transporter	M190E0311	https://www.uniprot.org/uniprotkb/O15244/entry	False	NOT_RUN	NOT_RUN	45	0.6179670231014983	0.0007690776519969	0.0023072329559909	32	13	0	0.7111111111111111	UP	0.037078778734983	39	60.0	0.0576271186440678	-0.1829969421882759	0.2970272174072387	0.6588	0.810360576923077	DONE	same_cohort_postselection;RNA_not_flux	False	NA	255.0	60.0	0.0576271186440678	-0.1862612150770645	0.2902385502174284	0.6571	0.8378025	DONE	same_cohort_postselection;RNA_not_flux	False	NA	255.0	NA	NA	NA	NA	NA	NA	ACCESS_BLOCKED	RNA_API_connection_refused;not_biological_negative	False	NA	126.0	NA	NA	NA	NA	NA	NA	ACCESS_BLOCKED	RNA_API_connection_refused;not_biological_negative	False	NA	126.0	NA	NA	NA	NA	NA	NA	NOT_EVALUABLE	no_unique_author_name	False	NA	235.0	NOT_EVALUABLE	NOT_EVALUABLE	True	NOT_RUN	DONE	NOT_NOMINAL_SIGNIFICANT	results/BRCA/07_INTEGRATION/20260921T154000Z_mapping262_integration_v1/relations262_comparison.tsv	DONE	45.0	-0.04075373207082425	0.14610503929403187	0.21623545815516718	19.0	26.0	NOT_NOMINAL_SIGNIFICANT	Perivascular	Perivascular	完整保留候选，按自身配对RNA、关系级患者结果和细胞来源讨论。	未被选作示例不表示无作用；来源与相关不证明功能。
M06	烟酰胺与甲基化产物	S-adenosylhomocysteine (SAH)	BRCA	07_INTEGRATION	20260921T154000Z_mapping262_integration_v1	mapping262_integration_v1	KEGG:C00021|AHCY	KEGG:C00021	AHCY	DIRECT_ACCEPTED	DONE	LEGACY_V1_REUSED	酶	M190E0006	https://enzyme.expasy.org/EC/3.13.2.1 ; https://www.uniprot.org/uniprotkb/P23526/entry	True	NOT_RUN	NOT_RUN	45	0.668112925820262	0.0186956882529775	0.0351788690203955	29	15	1	0.6444444444444445	UP	0.1168492658573701	34	60.0	0.0078972272421697	-0.2459942187068191	0.2661939148910577	0.9538	0.9891315789473684	DONE	same_cohort_postselection;RNA_not_flux	True	0.9878	255.0	54.0	0.0614065180102915	-0.2279544500634932	0.3285533951526083	0.6542	0.8378025	DONE	same_cohort_postselection;RNA_not_flux	True	0.8048071942446043	255.0	258.0	0.0806299913568887	-0.0376414502645576	0.1962422283415454	0.1994	0.916540350877193	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	0.6032950819672132	126.0	257.0	0.0832355088030696	-0.0345555688761901	0.1944895144021272	0.1897	0.8806877192982455	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	0.5848842105263158	126.0	20.0	0.2721804511278195	-0.1294021595826709	0.5830253348496335	0.2463	0.6637444444444444	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	0.6564693548387096	235.0	SAME_SIGN	SAME_SIGN	True	NOT_RUN	DONE	NOT_NOMINAL_SIGNIFICANT	results/BRCA/07_INTEGRATION/20260921T154000Z_mapping262_integration_v1/relations262_comparison.tsv	DONE	45.0	0.4663857145225857	1.3677343642915538e-07	1.0653930837639473e-06	37.0	8.0	FDR_SUPPORTED	Malignant_epithelial	Malignant_epithelial	完整保留候选，按自身配对RNA、关系级患者结果和细胞来源讨论。	未被选作示例不表示无作用；来源与相关不证明功能。
M06	烟酰胺与甲基化产物	S-adenosylhomocysteine (SAH)	BRCA	07_INTEGRATION	20260921T154000Z_mapping262_integration_v1	mapping262_integration_v1	KEGG:C00021|NNMT	KEGG:C00021	NNMT	DIRECT_ACCEPTED	DONE	LEGACY_V1_REUSED	酶	M190E0007	https://enzyme.expasy.org/EC/2.1.1.1 ; https://www.uniprot.org/uniprotkb/P40261/entry	True	NOT_RUN	NOT_RUN	45	0.668112925820262	0.0186956882529775	0.0351788690203955	29	15	1	0.6444444444444445	UP	0.1168492658573701	34	60.0	-0.1169012088946535	-0.3959986265360279	0.1720776630913249	0.3667	0.5761748466257669	DONE	same_cohort_postselection;RNA_not_flux	True	0.5573389380530973	255.0	54.0	-0.0030874785591766	-0.2833190785216477	0.2792960069186491	0.9814	0.9919901574803148	DONE	same_cohort_postselection;RNA_not_flux	True	0.9881	255.0	258.0	-0.0941929943358185	-0.2112842811245607	0.0335879483215949	0.133	0.7519957446808511	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	0.4994170212765957	126.0	257.0	-0.0890855394671718	-0.2110506402276335	0.031879516233665	0.1572	0.8075764705882353	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	0.5363294117647059	126.0	20.0	-0.2706766917293233	-0.6351800149103026	0.2064047970146558	0.2497	0.6637444444444444	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	0.6564693548387096	235.0	SAME_SIGN	SAME_SIGN	True	NOT_RUN	DONE	NOT_NOMINAL_SIGNIFICANT	results/BRCA/07_INTEGRATION/20260921T154000Z_mapping262_integration_v1/relations262_comparison.tsv	DONE	45.0	-0.4072852370498553	0.0020779891926665	0.004881625404994318	15.0	30.0	FDR_SUPPORTED	Fibroblasts	Fibroblasts	1-MNA患者线索需结合成纤维背景讨论。	组成调整后关联减弱；不能说已证明细胞比例导致，也不能把表达来源当代谢物来源。
M07	糖酵解节点与磷酸戊糖背景	glucose 6-phosphate	BRCA	07_INTEGRATION	20260921T154000Z_mapping262_integration_v1	mapping262_integration_v1	KEGG:C00668|GPI	KEGG:C00668	GPI	DIRECT_ACCEPTED	DONE	LEGACY_V1_REUSED	酶	M190E0134	https://enzyme.expasy.org/EC/5.3.1.9 ; https://www.uniprot.org/uniprotkb/P06744/entry	True	NOT_RUN	NOT_RUN	45	2.174324265029472	2.086690998741565e-05	0.0001105946229333	39	6	0	0.8666666666666667	UP	0.0002617532609156	40	60.0	0.4651847735482079	0.2483910377845794	0.6374703853172279	0.0004	0.019125	DONE	same_cohort_postselection;RNA_not_flux	True	0.0146571428571428	255.0	59.0	0.4630040911747516	0.2432289668943606	0.6402646423592722	0.0005	0.0286875	DONE	same_cohort_postselection;RNA_not_flux	True	0.0219857142857142	255.0	NA	NA	NA	NA	NA	NA	NOT_EVALUABLE	no_exact_author_identifier	False	NA	126.0	NA	NA	NA	NA	NA	NA	NOT_EVALUABLE	no_exact_author_identifier	False	NA	126.0	20.0	-0.1293233082706767	-0.5594588181560898	0.3722606388995395	0.5895	0.9113980263157896	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	0.9151285714285716	235.0	NOT_EVALUABLE	OPPOSITE_OR_ZERO	True	NOT_RUN	DONE	FDR_SUPPORTED	results/BRCA/07_INTEGRATION/20260921T154000Z_mapping262_integration_v1/relations262_comparison.tsv	DONE	45.0	0.0551949935466601	0.6224253324420936	0.7015349836521529	23.0	22.0	NOT_NOMINAL_SIGNIFICANT	Malignant_epithelial	Malignant_epithelial	保留CAMP内部关联，但Tang已可评估且未支持正向关联。	不能再统一标外部缺测；小队列宽区间也不能证明反向作用。
M07	糖酵解节点与磷酸戊糖背景	fructose-6-phosphate	BRCA	07_INTEGRATION	20260921T154000Z_mapping262_integration_v1	mapping262_integration_v1	KEGG:C05345|GPI	KEGG:C05345	GPI	DIRECT_ACCEPTED	DONE	LEGACY_V1_REUSED	酶	M190E0157	https://enzyme.expasy.org/EC/5.3.1.9 ; https://www.uniprot.org/uniprotkb/P06744/entry	True	NOT_RUN	NOT_RUN	45	2.020838518061489	5.183754075807492e-06	3.924842371682815e-05	37	7	1	0.8222222222222222	UP	0.002213016632272	19	60.0	0.4553803041326353	0.2306597618354616	0.6182205664637048	0.0004	0.019125	DONE	same_cohort_postselection;RNA_not_flux	True	0.0146571428571428	255.0	53.0	0.4423480083857442	0.1814738833681295	0.6419533577621548	0.0007	0.0286875	DONE	same_cohort_postselection;RNA_not_flux	True	0.0219857142857142	255.0	NA	NA	NA	NA	NA	NA	NOT_EVALUABLE	no_exact_author_identifier	False	NA	126.0	NA	NA	NA	NA	NA	NA	NOT_EVALUABLE	no_exact_author_identifier	False	NA	126.0	20.0	-0.2030075187969924	-0.6631631843118945	0.2875054828265843	0.3919	0.8008391304347827	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	0.7790207317073171	235.0	NOT_EVALUABLE	OPPOSITE_OR_ZERO	True	NOT_RUN	DONE	FDR_SUPPORTED	results/BRCA/07_INTEGRATION/20260921T154000Z_mapping262_integration_v1/relations262_comparison.tsv	DONE	45.0	0.0551949935466601	0.6224253324420936	0.7015349836521529	23.0	22.0	NOT_NOMINAL_SIGNIFICANT	Malignant_epithelial	Malignant_epithelial	保留CAMP内部关联，但Tang已可评估且未支持正向关联。	不能再统一标外部缺测；小队列宽区间也不能证明反向作用。
